StdReturn,Time,Entropy,MaxReturn,AveragePolicyStd,NumTrajs,TotalExecTime,LossAfter,MinReturn,ItrTime,MeanKL,AverageReturn,MaxKL,ExplainedVariance,Perplexity,LossBefore
1739.08021667,16.615859270095825,2.8392,7400.0,1.00066,20,16.38324761390686,-1.12087,0.0,16.615866899490356,2.52167,540.0,312.423,0.185968466553,17.1021,0.00464364
0.0,33.00255227088928,2.84384,0.0,1.00299,20,16.111032009124756,-0.0,0.0,16.370863914489746,0.0,0.0,0.0,1,17.1817,-0.0
866.544863236,48.695321559906006,2.84384,3700.0,1.00299,20,15.495892524719238,-0.0205206,0.0,15.68244981765747,0.00112981,310.0,0.112602,0.471636177666,17.1817,-0.0185174
609.015599143,65.90420579910278,2.83459,2700.0,0.998359,20,16.953096389770508,-0.0175436,0.0,17.191177368164062,0.00690291,190.0,0.399576,0.302226278871,17.0233,-0.0117689
2248.17147922,82.31840991973877,2.8287,9400.0,0.995428,20,16.161560773849487,0.00419737,0.0,16.39487385749817,0.000719818,1085.0,0.00662271,0.468439009425,16.9235,0.00580034
2360.19067026,98.43701648712158,2.8316,7700.0,0.996868,20,15.914015293121338,17.1315,0.0,16.08839726448059,35.7004,1450.0,4143.21,0.5373953884,16.9726,0.00488001
2599.01423621,115.44650721549988,2.83404,8800.0,0.998084,20,16.8695170879364,0.101641,0.0,17.00508999824524,0.33109,1075.0,65.6494,0.513998862505,17.0141,-0.00205228
