ExplainedVariance,Perplexity,NumTrajs,StdReturn,AverageReturn,MaxKL,LossBefore,MinReturn,LossAfter,Time,Entropy,AveragePolicyStd,TotalExecTime,ItrTime,MaxReturn,MeanKL
0.394932606606,21.7921,20,876.627058674,855.0,7.64574,0.00363616,0.0,-0.00842908,29.57801580429077,3.08155,1.12957,29.17152237892151,29.578019380569458,2900.0,0.0416095
0.594634720355,21.8715,20,1263.51691718,995.0,0.0766297,-0.00800523,0.0,-0.010228,59.248929023742676,3.08518,1.13164,29.33127474784851,29.66027569770813,5200.0,0.00265908
0.328963139218,21.7841,20,1003.63090825,1015.0,0.0882813,0.0117507,0.0,0.00949361,82.09407448768616,3.08118,1.12938,22.78926658630371,22.840885400772095,2900.0,0.00146495
0.614101478671,21.9125,20,1461.36922097,980.0,0.068965,0.0105191,0.0,0.00880696,105.05991268157959,3.08706,1.13269,22.91063141822815,22.960827827453613,5000.0,0.0010929
0.570558414469,22.028,20,1376.55366768,1110.0,0.251057,0.0140557,0.0,0.0108772,135.71012616157532,3.09232,1.13567,30.293177604675293,30.64298987388611,4200.0,0.00337761
0.316580477468,22.1834,20,1291.93653095,1670.0,0.0343569,0.003326,0.0,0.0015811,163.16355848312378,3.09934,1.13968,27.341397285461426,27.445720672607422,4700.0,0.00231959
0.485337714322,22.2203,20,1385.81203632,1395.0,1.07499,0.0179864,0.0,0.0144347,194.50629353523254,3.10101,1.14062,31.266594648361206,31.33525514602661,4200.0,0.00350373
