Time,MeanKL,AveragePolicyStd,Perplexity,NumTrajs,TotalExecTime,StdReturn,MinReturn,Entropy,MaxReturn,LossAfter,MaxKL,ItrTime,ExplainedVariance,AverageReturn,LossBefore
13.450821876525879,0.0492523,0.87453,13.0471,20,13.337682247161865,45.8257569496,1100.0,2.56857,1200.0,-0.0172175,0.176491,13.450829982757568,0.95993893198,1170.0,-0.00397931
26.710150003433228,0.0592383,0.873186,12.9953,20,13.162456512451172,514.660081996,0.0,2.56459,1300.0,-0.0279893,0.55685,13.25300407409668,0.501203693364,625.0,0.00582678
40.3853919506073,0.0157903,0.874287,13.0332,20,13.58071517944336,55.6776436283,1100.0,2.5675,1300.0,-0.0138956,0.133126,13.66897463798523,0.955004377209,1230.0,-0.00273572
54.75901389122009,0.00726035,0.873491,13.0154,20,14.267933130264282,48.9897948557,1200.0,2.56614,1300.0,-0.0116359,0.133708,14.359228134155273,0.958317023545,1240.0,-0.00424915
68.36993932723999,0.0111564,0.872686,12.9878,20,13.490056991577148,94.8683298051,1100.0,2.56401,1500.0,0.00451012,0.0589524,13.592764854431152,0.952873161545,1300.0,0.0102242
80.71747303009033,0.014445,0.874869,13.0544,20,12.26704454421997,184.661853126,600.0,2.56912,1400.0,-0.00672596,0.157218,12.344581842422485,0.923284100134,1230.0,0.00349578
93.15669846534729,0.00501481,0.875597,13.0772,20,12.36592984199524,128.062484749,1000.0,2.57087,1600.0,-0.00269946,0.0906276,12.430922508239746,0.938223583732,1360.0,0.00368338
