TotalExecTime,AveragePolicyStd,NumTrajs,MeanKL,LossAfter,MaxReturn,MaxKL,Perplexity,StdReturn,LossBefore,Time,AverageReturn,ItrTime,ExplainedVariance,Entropy,MinReturn
12.265461206436157,0.87453,20,0.119926,0.0163457,1200.0,0.276222,13.0471,261.533936612,0.0380707,12.4056396484375,60.0,12.405643463134766,0.0252544205895,2.56857,0.0
12.34920883178711,0.891108,20,0.156028,-0.060568,7800.0,0.348938,13.5534,1842.41010636,-0.00956335,24.88336730003357,2755.0,12.472137451171875,0.211903397626,2.60664,0.0
12.466270923614502,0.888899,20,0.0726066,-0.0551233,21200.0,0.16384,13.4888,1973.13836312,-0.0311319,37.38786745071411,16165.0,12.501596450805664,0.81152908515,2.60186,12900.0
12.767272710800171,0.882133,20,0.0480166,-0.0528088,20800.0,0.176344,13.2804,1581.92920196,-0.0363598,50.26936101913452,17950.0,12.875854730606079,0.906389204491,2.58629,14900.0
11.280131816864014,0.874063,20,0.00770283,-0.0191147,21000.0,0.1137,13.0412,2141.32552406,-0.0112137,61.667526721954346,18385.0,11.381694555282593,0.86345014014,2.56811,13900.0
12.104756355285645,0.871513,20,0.0306959,-0.0281361,21000.0,0.173213,12.9683,1000.69975517,-0.0147474,73.84384799003601,19560.0,12.170377731323242,0.95964862753,2.56251,18000.0
13.250034809112549,0.868236,20,0.0774791,-0.0350365,20900.0,0.139688,12.873,1670.5089045,-0.0111143,87.3067615032196,18980.0,13.454083681106567,0.895224361224,2.55513,14700.0
