NumTrajs,StdReturn,TotalExecTime,AverageReturn,ItrTime,MaxReturn,AveragePolicyStd,LossBefore,ExplainedVariance,MinReturn,Time,Perplexity,MeanKL,Entropy,LossAfter,MaxKL
20,0.0,16.932650089263916,0.0,17.184425830841064,0.0,1.00568,-0.0,1,0.0,17.18441915512085,17.2706,0.0,2.849,-0.0,0.0
20,0.0,15.419246912002563,0.0,15.6025710105896,0.0,1.00568,-0.0,1,0.0,32.806939125061035,17.2706,0.0,2.849,-0.0,0.0
20,171.682847134,17.38895273208618,55.0,17.561009168624878,700.0,1.00568,0.00838691,0.230152187076,0.0,50.391687870025635,17.2706,0.748888,2.849,0.0785168,77.4589
20,65.3834841531,17.237489938735962,15.0,17.373701572418213,300.0,1.00778,0.0198195,0.141672633236,0.0,67.7841637134552,17.3431,0.00392774,2.8532,0.0178464,0.318975
20,0.0,15.893932580947876,0.0,16.07937502861023,0.0,1.01276,-0.0,1,0.0,83.88645124435425,17.5158,0.0,2.86311,-0.0,0.0
20,143.090880213,17.259657382965088,45.0,17.434551000595093,600.0,1.01276,-0.00267428,0.182787522777,0.0,101.3468267917633,17.5158,0.313139,2.86311,0.0110069,26.9045
