LossBefore,MeanKL,AveragePolicyStd,TotalExecTime,Entropy,MaxKL,Time,StdReturn,AverageReturn,LossAfter,ItrTime,NumTrajs,MinReturn,Perplexity,MaxReturn,ExplainedVariance
-0.0,0.0,0.828509,9.44922423362732,2.46033,0.0,9.511265754699707,0.0,0.0,-0.0,9.511273622512817,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,9.640615463256836,2.46033,0.0,19.217393159866333,0.0,0.0,-0.0,9.701924562454224,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,8.991056680679321,2.46033,0.0,28.240527868270874,0.0,0.0,-0.0,9.020112752914429,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,8.336143970489502,2.46033,0.0,36.6118381023407,0.0,0.0,-0.0,8.367040157318115,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,9.371901273727417,2.46033,0.0,46.03390336036682,0.0,0.0,-0.0,9.417585134506226,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,9.779515266418457,2.46033,0.0,55.86960411071777,0.0,0.0,-0.0,9.820189714431763,20,0.0,11.7087,0.0,1
-0.0,0.0,0.828509,9.615213632583618,2.46033,0.0,65.5246856212616,0.0,0.0,-0.0,9.648685693740845,20,0.0,11.7087,0.0,1
