AveragePolicyStd,LossAfter,MaxKL,ExplainedVariance,LossBefore,Time,MeanKL,ItrTime,Perplexity,Entropy,NumTrajs,AverageReturn,StdReturn,MinReturn,MaxReturn,TotalExecTime
0.805297,-0.0294868,6.49576,0.0284947006364,0.00113311,4.720867156982422,0.0744855,4.720870733261108,11.0609,2.40341,40,5.0,21.7944947177,0.0,100.0,4.6341471672058105
0.805429,0.0180979,2.69277,0.0198013035315,0.0385731,9.428889751434326,0.0380347,4.70258641242981,11.0734,2.40454,40,5.0,31.224989992,0.0,200.0,4.629613876342773
0.813315,0.018144,0.304731,0.013470815891,0.0275767,14.112938642501831,0.0153788,4.678065776824951,11.289,2.42383,40,20.0,60.0,0.0,300.0,4.642273187637329
0.818952,0.0236682,4.80871,0.137203019726,0.038631,18.79965305328369,0.0199544,4.682821750640869,11.4458,2.43762,40,55.0,180.208212909,0.0,1000.0,4.64513373374939
0.827009,-0.0186617,20.7789,0.150673715947,-0.00175472,23.55789566040039,0.0337965,4.744582891464233,11.669,2.45694,40,100.0,281.957443597,0.0,1600.0,4.704214572906494
0.826646,-0.00187016,1.38322,0.127809421952,0.0212128,28.15660309791565,0.0430861,4.5850019454956055,11.6588,2.45606,40,152.5,352.836718611,0.0,1800.0,4.561155557632446
0.831068,-0.0289474,0.420522,0.27825423731,-0.00362973,34.329933166503906,0.0412559,6.168754816055298,11.7831,2.46666,40,487.5,649.687424844,0.0,2600.0,6.097733020782471
