TotalExecTime,Time,ExplainedVariance,Entropy,AverageReturn,MinReturn,AveragePolicyStd,MaxReturn,ItrTime,Perplexity,MaxKL,StdReturn,LossBefore,MeanKL,NumTrajs,LossAfter
5.244693756103516,5.325752019882202,0.832719154904,2.64941,1200.0,0.0,0.917354,1900.0,5.325758934020996,14.1457,2.50187,360.555127546,-0.00726694,0.216768,20,-0.0463132
5.1417248249053955,10.539846897125244,0.938433024369,2.64215,1165.0,900.0,0.912105,1300.0,5.20948052406311,14.0433,0.268353,106.183802908,0.00907571,0.0177219,20,0.000981498
5.088683843612671,15.666138410568237,0.820107307089,2.64668,860.0,300.0,0.914866,1200.0,5.119629859924316,14.1072,0.770096,285.306852354,0.0108486,0.0458296,20,-0.0106365
5.300736904144287,21.004831552505493,0.945953935738,2.65211,1170.0,1000.0,0.917399,1400.0,5.3339056968688965,14.1839,0.342846,84.2614977318,-0.0253557,0.0322564,20,-0.0398094
5.019235849380493,26.072063446044922,0.940999843622,2.63943,1135.0,1000.0,0.910986,1400.0,5.063650608062744,14.0052,0.220539,110.792599031,-0.000992529,0.0108969,20,-0.0121081
5.085372686386108,31.202821016311646,0.893748206289,2.63894,1065.0,400.0,0.910887,1300.0,5.121860027313232,13.9983,0.696588,230.813777752,0.0204636,0.0631702,20,0.00289334
5.297203540802002,36.55257201194763,0.922424262415,2.64917,1130.0,0.0,0.915428,1400.0,5.340604066848755,14.1422,0.182232,279.46377225,-0.0165194,0.0254386,20,-0.0291279
