Entropy,TotalExecTime,ExplainedVariance,AveragePolicyStd,AverageReturn,MaxKL,LossAfter,MinReturn,NumTrajs,MaxReturn,StdReturn,Time,MeanKL,LossBefore,Perplexity,ItrTime
2.67957,19.774499893188477,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,19.89188814163208,0.0,-0.0,14.5788,19.891894578933716
2.67957,19.53543257713318,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,39.52430987358093,0.0,-0.0,14.5788,19.627472639083862
2.67957,20.081411123275757,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,59.712531089782715,0.0,-0.0,14.5788,20.176727056503296
2.67957,20.430671215057373,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,80.23011469841003,0.0,-0.0,14.5788,20.502274751663208
2.67957,19.61417007446289,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,99.94993162155151,0.0,-0.0,14.5788,19.711682319641113
2.67957,19.10275363922119,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,119.1727409362793,0.0,-0.0,14.5788,19.20497965812683
2.67957,19.825560331344604,1,0.92455,0.0,0.0,-0.0,0.0,20,0.0,0.0,139.09510231018066,0.0,-0.0,14.5788,19.908949375152588
