LossAfter,Entropy,NumTrajs,AveragePolicyStd,LossBefore,ItrTime,MaxReturn,AverageReturn,TotalExecTime,MeanKL,ExplainedVariance,MaxKL,MinReturn,Perplexity,Time,StdReturn
0.0281223,2.83651,20,0.999438,0.0100489,12.051728963851929,900.0,50.0,11.93220853805542,0.394279,0.164576527799,45.6492,0.0,17.0561,12.051721334457397,196.214168703
-0.00922798,2.84656,20,1.00451,-0.0064969,11.89150619506836,700.0,35.0,11.803713083267212,0.00323419,0.0760851859155,0.598427,0.0,17.2284,23.950588941574097,152.561463024
0.0168388,2.84331,20,1.00282,0.0160098,12.095107793807983,3500.0,270.0,11.998124122619629,0.0286169,0.228952834822,6.13763,0.0,17.1725,36.052051067352295,793.788384899
-0.0,2.85132,20,1.00686,-0.0,11.30146074295044,0.0,0.0,11.253182649612427,0.0,1,0.0,0.0,17.3106,47.36648654937744,0.0
0.025644,2.85132,20,1.00686,-0.0109655,11.714897632598877,500.0,25.0,11.671336889266968,0.465623,0.121543165939,47.7884,0.0,17.3106,59.09129452705383,108.972473589
-0.0060055,2.84583,20,1.00406,-0.00505569,12.747611045837402,2100.0,175.0,12.654947280883789,0.000597414,0.279183300847,0.0517638,0.0,17.2159,71.84819531440735,489.77035435
0.0046533,2.84331,20,1.0028,0.00614388,12.928391218185425,1900.0,95.0,12.849895715713501,0.000511597,0.224504245647,0.0121035,0.0,17.1724,84.7801661491394,414.095399636
