MaxReturn,Perplexity,Time,MinReturn,NumTrajs,LossBefore,AveragePolicyStd,LossAfter,Entropy,MaxKL,AverageReturn,ItrTime,MeanKL,StdReturn,TotalExecTime,ExplainedVariance
800.0,17.1021,17.02024531364441,0.0,20,0.0207682,1.00066,2.89916,2.8392,7535.99,85.0,17.020252466201782,65.1017,205.60885195,16.742101430892944,0.280773070292
200.0,17.461,32.98388957977295,0.0,20,0.00704051,1.01111,0.00798242,2.85997,4.68938,10.0,15.939287185668945,0.0348956,43.5889894354,15.665908098220825,0.063893209274
200.0,17.5226,49.53090786933899,0.0,20,-0.0129433,1.01289,-0.00249532,2.86349,15.494,10.0,16.529083013534546,0.156111,43.5889894354,16.429990768432617,0.30952264978
400.0,17.4095,65.8950777053833,0.0,20,0.0122434,1.00962,0.011606,2.85702,0.0873791,55.0,16.301867246627808,0.000727517,124.398553046,16.058714866638184,0.308084980507
100.0,17.5164,81.99986386299133,0.0,20,-0.0100422,1.01273,0.0118384,2.86314,58.8238,10.0,16.085368156433105,1.14491,30.0,15.82544231414795,0.245558786806
600.0,17.4287,98.59623289108276,0.0,20,0.0218238,1.01021,-6.40434,2.85812,2287.94,55.0,16.59415078163147,21.2732,139.55285737,16.481199026107788,0.112246566766
300.0,17.6199,115.9517993927002,0.0,20,-0.0140564,1.01576,-0.0241348,2.86903,2.73212,20.0,17.303815603256226,0.0119261,67.8232998313,17.15556573867798,0.174669244663
