Perplexity,Entropy,MaxKL,MaxReturn,MeanKL,TotalExecTime,StdReturn,LossAfter,MinReturn,ExplainedVariance,NumTrajs,AveragePolicyStd,Time,ItrTime,LossBefore,AverageReturn
11.4353,2.4367,1.09896,400.0,0.292301,5.1975462436676025,85.695682505,-0.0450285,0.0,0.189921993339,40,0.82843,5.274269342422485,5.274275779724121,-0.000289526,62.5
11.432,2.43641,0.361638,1100.0,0.20377,4.592489719390869,231.894372506,-0.0326825,0.0,0.188116418088,40,0.829212,9.95343804359436,4.6749207973480225,0.00077344,285.0
11.4364,2.4368,3.22621,3400.0,1.54705,4.1304771900177,612.326506041,-0.196231,700.0,0.546013226255,40,0.828433,14.117105484008789,4.158464193344116,0.00104252,2017.5
11.4423,2.43732,2.62259,5100.0,1.47961,3.3316009044647217,876.512977656,-0.186491,1800.0,0.650445795136,40,0.828044,17.507314920425415,3.3805456161499023,-0.0187493,3515.0
11.3356,2.42795,5.69041,2700.0,3.85546,5.102049112319946,533.473288928,-0.41765,300.0,0.432097896336,40,0.824146,22.67042827606201,5.158897638320923,0.0105491,1312.5
11.3955,2.43322,3.48184,2700.0,1.5886,3.5733203887939453,626.493216244,-0.130069,0.0,0.287141629723,40,0.825369,26.27984309196472,3.6010022163391113,0.0271236,1027.5
11.5511,2.44678,4.33028,5900.0,2.00647,3.588625192642212,881.869463129,-0.224701,2600.0,0.731012854183,40,0.830222,29.92508029937744,3.6281681060791016,-0.0276305,4392.5
