ItrTime,Entropy,MaxReturn,MaxKL,LossBefore,AveragePolicyStd,LossAfter,NumTrajs,StdReturn,AverageReturn,ExplainedVariance,Time,Perplexity,MeanKL,TotalExecTime,MinReturn
5.058441162109375,2.4367,5000.0,5.17171,-0.00960899,0.82843,-0.121425,40,912.400679526,2595.0,0.504847351033,5.058433771133423,11.4353,2.07564,4.994470119476318,1000.0
4.558750629425049,2.42709,1400.0,1.24119,0.0175421,0.825008,-0.0671303,40,276.032153924,207.5,0.0749771386074,9.62465524673462,11.3259,0.683748,4.478779315948486,0.0
4.329317808151245,2.43587,5600.0,1.20185,-0.0532877,0.829136,-0.131025,40,860.45046342,3875.0,0.70938040992,13.96294903755188,11.4257,0.523023,4.274353504180908,2200.0
4.681219100952148,2.40922,7300.0,1.7949,-0.0488529,0.817594,-0.150038,40,673.034174467,5605.0,0.899592867149,18.655498266220093,11.1253,0.95231,4.645225524902344,4200.0
3.588289499282837,2.38479,5900.0,3.81242,-0.0261133,0.806819,-0.155763,40,920.312446944,4045.0,0.690772995585,22.250755548477173,10.8568,1.72572,3.561072826385498,2600.0
4.6874847412109375,2.37174,3900.0,4.64633,0.00617901,0.801537,-0.222736,40,816.394512475,2250.0,0.522729803076,26.94290542602539,10.716,2.32457,4.644921064376831,800.0
4.272521495819092,2.37483,6300.0,4.37569,-0.0251246,0.802487,-0.167325,40,913.988511963,4475.0,0.749771657955,31.22664785385132,10.7492,1.95712,4.222859621047974,1800.0
