Perplexity,LossAfter,Time,MinReturn,LossBefore,AverageReturn,AveragePolicyStd,MaxReturn,TotalExecTime,NumTrajs,ExplainedVariance,StdReturn,Entropy,MaxKL,MeanKL,ItrTime
12.9461,-0.0,25.23088550567627,0.0,-0.0,0.0,0.870797,0.0,25.12372875213623,20,1,0.0,2.5608,0.0,0.0,25.230891227722168
12.9461,-0.0,51.24695944786072,0.0,-0.0,0.0,0.870797,0.0,25.83162212371826,20,1,0.0,2.5608,0.0,0.0,26.002622842788696
12.9461,-0.0,75.3377947807312,0.0,-0.0,0.0,0.870797,0.0,23.992809534072876,20,1,0.0,2.5608,0.0,0.0,24.08165192604065
12.9461,-0.0,101.64980387687683,0.0,-0.0,0.0,0.870797,0.0,26.19192910194397,20,1,0.0,2.5608,0.0,0.0,26.29876446723938
12.9461,-0.0,128.73264956474304,0.0,-0.0,0.0,0.870797,0.0,27.012707948684692,20,1,0.0,2.5608,0.0,0.0,27.071252822875977
12.9461,-0.0,155.25651836395264,0.0,-0.0,0.0,0.870797,0.0,26.451220750808716,20,1,0.0,2.5608,0.0,0.0,26.507969617843628
12.9461,-0.0,182.2182605266571,0.0,-0.0,0.0,0.870797,0.0,26.778748750686646,20,1,0.0,2.5608,0.0,0.0,26.94841480255127
