MaxKL,Time,MeanKL,MinReturn,StdReturn,ExplainedVariance,LossAfter,LossBefore,MaxReturn,AverageReturn,NumTrajs,Entropy,Perplexity,TotalExecTime,ItrTime,AveragePolicyStd
0.0,15.131366491317749,0.0,0.0,0.0,1,-0.0,-0.0,0.0,0.0,20,2.849,17.2706,14.89275336265564,15.13137149810791,1.00568
1409.04,29.76249647140503,15.2177,0.0,21.7944947177,0.0367028117318,1.84103,-0.0132206,100.0,5.0,20,2.849,17.2706,14.456457138061523,14.625448226928711,1.00568
66.9816,41.71800637245178,0.439937,0.0,262.678510731,0.333355604082,-0.102414,-0.00299843,1000.0,100.0,20,2.84239,17.1568,11.741352081298828,11.93327021598816,1.00233
120.376,55.91543698310852,0.991443,0.0,69.8212002188,0.19860938028,0.2238,-0.0076419,300.0,25.0,20,2.84089,17.1311,14.046410322189331,14.187461853027344,1.00154
66.3698,68.5485110282898,0.679235,0.0,239.582971014,0.0791581885453,-0.0462538,-0.00985447,1100.0,60.0,20,2.83707,17.0657,12.442917346954346,12.625826835632324,0.999631
29.1851,85.15861916542053,0.240481,0.0,241.039415864,0.160704305142,-0.0167855,0.018629,1100.0,70.0,20,2.83215,16.9819,16.302704334259033,16.58136224746704,0.997197
0.0367207,98.93357610702515,0.00100022,0.0,47.6969600708,0.0485199610461,-0.00272547,-2.40169e-05,200.0,15.0,20,2.84146,17.1408,13.64565920829773,13.751467943191528,1.0019
