MaxReturn,MinReturn,NumTrajs,Entropy,Time,AveragePolicyStd,ItrTime,LossBefore,StdReturn,TotalExecTime,LossAfter,MeanKL,AverageReturn,ExplainedVariance,Perplexity,MaxKL
1400.0,0.0,40,2.79458,7.439437627792358,0.982009,7.439443826675415,-0.00127608,340.587727319,7.3288867473602295,-0.0752403,0.403712,250.0,0.121350318519,16.3558,57.1329
2200.0,0.0,40,2.79331,14.766752243041992,0.982061,7.324100017547607,-0.0209265,581.759185574,7.267794132232666,-0.0541108,0.0934686,817.5,0.401713225023,16.3349,3.33722
3100.0,0.0,40,2.78284,22.86575961112976,0.976906,8.093209981918335,-0.0203229,952.099653398,7.9824488162994385,-0.0505958,0.0748141,1172.5,0.429787087216,16.1649,1.59424
5400.0,0.0,40,2.77268,30.36600112915039,0.972296,7.495512962341309,-0.0308684,1441.99297848,7.463380813598633,-0.060779,0.0804504,1762.5,0.509738525696,16.0015,12.4818
3700.0,0.0,40,2.75725,37.81856846809387,0.96459,7.4481775760650635,0.0185747,1172.29475816,7.403784513473511,-0.0136921,0.103932,1415.0,0.450824594394,15.7564,15.8254
5400.0,0.0,40,2.76654,45.20245099067688,0.96902,7.378096103668213,0.0220657,1412.0353218,7.292126178741455,-0.00894486,0.0684032,1762.5,0.424660647893,15.9034,1.46768
3700.0,0.0,40,2.77757,52.827605962753296,0.973806,7.618334770202637,0.0106958,1298.07309116,7.565420866012573,-0.018796,0.0992186,1447.5,0.460455742398,16.0799,1.1283
