ItrTime,AverageReturn,Perplexity,AveragePolicyStd,LossBefore,MeanKL,Entropy,ExplainedVariance,StdReturn,TotalExecTime,LossAfter,MaxReturn,NumTrajs,MinReturn,MaxKL,Time
5.877763032913208,0.0,11.0609,0.805297,-0.0,0.0,2.40341,1,0.0,5.807936668395996,-0.0,0.0,40,0.0,0.0,5.877755880355835
5.981983661651611,7.5,11.0609,0.805297,0.00480149,0.0688893,2.40341,0.0242650992681,46.837484988,5.935330152511597,-0.0225436,300.0,40,0.0,2.51706,11.866554975509644
5.855790615081787,20.0,11.0874,0.806466,0.0213492,0.0168166,2.40581,0.0885642752844,60.0,5.825782299041748,0.00730522,300.0,40,0.0,0.357182,17.726000785827637
6.004919052124023,22.5,11.2064,0.811038,0.0115815,0.127688,2.41649,0.091673633282,65.144071104,5.956295967102051,-0.0270778,300.0,40,0.0,0.66584,23.736884593963623
6.0135321617126465,40.0,11.2715,0.812965,0.0252114,0.0616939,2.42228,0.0749268775708,115.758369028,5.972487449645996,-0.00266357,500.0,40,0.0,0.424134,29.758419275283813
5.794475555419922,152.5,11.4145,0.818464,0.0445937,0.0909315,2.43488,0.192195967774,202.46913345,5.758010149002075,-3.29986e-05,600.0,40,0.0,1.21236,35.558804512023926
5.8852081298828125,982.5,11.6719,0.827608,0.0014073,0.157498,2.45718,0.283478752288,859.909152178,5.845710754394531,-0.0610701,3700.0,40,0.0,3.10589,41.44972515106201
