LossBefore,Perplexity,MinReturn,Time,MaxReturn,ExplainedVariance,LossAfter,AveragePolicyStd,StdReturn,MaxKL,Entropy,AverageReturn,MeanKL,TotalExecTime,ItrTime,NumTrajs
-0.0,13.0471,0.0,6.899466037750244,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.802339553833008,6.899468183517456,20
-0.0,13.0471,0.0,13.190688371658325,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.207657814025879,6.287759304046631,20
-0.0,13.0471,0.0,19.488786697387695,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.251863479614258,6.293212890625,20
-0.0,13.0471,0.0,25.83759880065918,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.28452467918396,6.3435540199279785,20
-0.0,13.0471,0.0,32.27940368652344,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.382547378540039,6.430589437484741,20
-0.0,13.0471,0.0,38.67064094543457,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.3090174198150635,6.373463869094849,20
-0.0,13.0471,0.0,45.22512340545654,0.0,1,-0.0,0.87453,0.0,0.0,2.56857,0.0,0.0,6.4880735874176025,6.5453104972839355,20
