AverageReturn,MaxKL,LossAfter,ItrTime,LossBefore,StdReturn,TotalExecTime,Time,NumTrajs,MinReturn,MeanKL,ExplainedVariance,Perplexity,MaxReturn,AveragePolicyStd,Entropy
0.0,0.0,-0.0,6.0448503494262695,-0.0,0.0,5.9696385860443115,6.044843673706055,40,0.0,0.0,1,13.0899,0.0,0.876188,2.57184
0.0,0.0,-0.0,5.638421535491943,-0.0,0.0,5.601838827133179,11.687699794769287,40,0.0,0.0,1,13.0899,0.0,0.876188,2.57184
0.0,0.0,-0.0,6.188497543334961,-0.0,0.0,6.123942613601685,17.879427671432495,40,0.0,0.0,1,13.0899,0.0,0.876188,2.57184
