LossBefore,NumTrajs,AveragePolicyStd,MaxKL,MaxReturn,ItrTime,TotalExecTime,Perplexity,Entropy,MeanKL,LossAfter,AverageReturn,StdReturn,ExplainedVariance,Time,MinReturn
-0.00339568,20,0.827472,0.707046,300.0,10.714520931243896,10.652491807937622,11.639,2.45436,0.101575,-0.0239871,170.0,145.258390463,0.503471489333,10.71451711654663,0.0
-0.0186357,20,0.825928,0.247693,400.0,10.632989406585693,10.581945180892944,11.5995,2.45097,0.0376098,-0.0304177,210.0,151.327459504,0.590952972996,21.35196828842163,0.0
0.00363777,20,0.822314,0.0271794,400.0,10.33497405052185,10.232112169265747,11.492,2.44165,0.00201365,0.000512752,345.0,49.7493718553,0.926342465486,31.69069743156433,300.0
-0.00865657,20,0.823091,0.0312374,400.0,10.373132467269897,10.315148115158081,11.5129,2.44347,0.00237489,-0.0112621,325.0,43.3012701892,0.922748630661,42.066866636276245,300.0
-0.00722502,20,0.821199,0.0217817,400.0,10.33293342590332,10.269158840179443,11.4632,2.43914,0.00139884,-0.00959709,330.0,45.8257569496,0.915292881209,52.40326452255249,300.0
-0.0130625,20,0.819671,0.0218096,400.0,10.36497688293457,10.29704213142395,11.4218,2.43553,0.00396372,-0.0151448,345.0,49.7493718553,0.915758384985,62.78325176239014,300.0
0.0111518,20,0.816928,0.0151816,400.0,10.558685064315796,10.519954919815063,11.3475,2.42899,0.0020624,0.00839091,315.0,65.3834841531,0.837196401618,73.34584951400757,100.0
