LossBefore,Entropy,Perplexity,Time,StdReturn,MeanKL,MaxKL,MaxReturn,NumTrajs,LossAfter,ItrTime,ExplainedVariance,TotalExecTime,AveragePolicyStd,MinReturn,AverageReturn
0.0198018,2.56857,13.0471,6.008929967880249,1392.80292935,0.526304,1.49224,6500.0,20,-0.0726399,6.008935928344727,0.214695004736,5.951775550842285,0.87453,1000.0,3090.0
-0.00403474,2.58837,13.3081,12.410704851150513,1579.01076627,0.233345,0.412359,21600.0,20,-0.0571657,6.395832300186157,0.880734568474,6.312026500701904,0.883472,15300.0,18265.0
0.00599447,2.58635,13.2813,18.19965958595276,278.208554865,0.0181927,0.0334075,21800.0,20,0.00194183,5.782540559768677,0.993101920494,5.746750831604004,0.882576,20600.0,21360.0
-0.0182035,2.58935,13.3211,24.03371024131775,347.095087836,0.00807474,0.0385924,22000.0,20,-0.0235388,5.828036308288574,0.991416445804,5.791316747665405,0.883795,20300.0,21405.0
-0.0274116,2.58025,13.2004,29.8936448097229,205.60885195,0.0132831,0.0346569,22000.0,20,-0.0322784,5.853439807891846,0.993554870406,5.818617105484009,0.879772,21200.0,21565.0
-0.00502403,2.56654,13.0207,35.6871178150177,228.03508502,0.0469188,0.0817289,21900.0,20,-0.0136655,5.783561706542969,0.993675436343,5.744821786880493,0.873811,21000.0,21500.0
0.00417088,2.56403,12.9881,41.39548397064209,174.928556845,0.0415648,0.139905,22100.0,20,-0.0024401,5.701428651809692,0.994648662393,5.611351251602173,0.872671,21300.0,21620.0
