MaxKL,NumTrajs,TotalExecTime,MinReturn,LossAfter,AveragePolicyStd,LossBefore,StdReturn,MaxReturn,Perplexity,Time,ExplainedVariance,ItrTime,Entropy,MeanKL,AverageReturn
0.0,20,11.070144891738892,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,11.179002046585083,1,11.17924165725708,2.56857,0.0,0.0
0.0,20,11.66030502319336,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,22.951001167297363,1,11.76747727394104,2.56857,0.0,0.0
0.0,20,11.916149139404297,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,34.9743869304657,1,12.020482301712036,2.56857,0.0,0.0
0.0,20,12.615328788757324,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,47.760969161987305,1,12.779661655426025,2.56857,0.0,0.0
0.0,20,11.672332763671875,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,59.5663583278656,1,11.800247430801392,2.56857,0.0,0.0
0.0,20,11.547369480133057,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,71.17271518707275,1,11.59917664527893,2.56857,0.0,0.0
0.0,20,11.627725601196289,0.0,-0.0,0.87453,-0.0,0.0,0.0,13.0471,82.85105466842651,1,11.667441368103027,2.56857,0.0,0.0
