ExplainedVariance,MaxKL,MeanKL,AveragePolicyStd,MaxReturn,Entropy,Perplexity,LossBefore,NumTrajs,Time,MinReturn,AverageReturn,TotalExecTime,LossAfter,StdReturn,ItrTime
0.0447567226238,0.437105,0.14411,0.827472,4800.0,2.45436,11.639,0.00393752,20,10.826509952545166,0.0,570.0,10.750787734985352,-0.0178976,1113.59777299,10.826517343521118
0.725698890708,0.230004,0.100542,0.829145,34100.0,2.4583,11.6849,-0.0268764,20,21.426446676254272,20800.0,27510.0,10.498653173446655,-0.0626129,3164.79067238,10.595496892929077
0.976400140821,0.100371,0.0462317,0.823496,40300.0,2.44486,11.5289,-0.0256189,20,31.93524956703186,37600.0,39050.0,10.463611602783203,-0.0366279,798.435971134,10.504677057266235
0.96438154107,0.11513,0.0323077,0.818267,40500.0,2.43205,11.3822,-0.00651339,20,42.52631735801697,35800.0,38820.0,10.522988557815552,-0.013993,1211.44541767,10.58633542060852
0.969954123542,0.0590192,0.0113946,0.816844,41300.0,2.42879,11.3452,-0.0163452,20,53.064470052719116,36700.0,39465.0,10.483685970306396,-0.022232,958.266664348,10.532289743423462
0.977323039345,0.0316854,0.0209894,0.813296,41400.0,2.42062,11.2528,-0.0188082,20,63.64560532569885,38500.0,40025.0,10.539747953414917,-0.0228114,840.75858604,10.574966192245483
0.974902996929,0.0299274,0.0113825,0.809238,41700.0,2.41122,11.1475,-0.00664375,20,74.28616547584534,37700.0,39630.0,10.586994171142578,-0.0108493,929.569792969,10.635895490646362
