StdReturn,Perplexity,MaxKL,AveragePolicyStd,AverageReturn,NumTrajs,MaxReturn,ItrTime,MinReturn,LossAfter,TotalExecTime,Entropy,ExplainedVariance,Time,MeanKL,LossBefore
1961.50452459,17.0795,388.346,1.0,450.0,20,9000.0,16.316093683242798,0.0,0.714763,15.971755743026733,2.83788,0.249481314524,16.316086053848267,7.94932,0.010039
0.0,17.2518,0.0,1.00503,0.0,20,0.0,16.498247861862183,0.0,-0.0,16.29500961303711,2.84792,1,32.82914853096008,0.0,-0.0
1764.34123684,17.2518,2.6883,1.00503,410.0,20,8100.0,17.047285079956055,0.0,0.00471092,16.792425394058228,2.84792,0.167384172293,49.91381621360779,0.0443272,0.000428877
2676.07922155,17.2555,983.609,1.00515,660.0,20,12300.0,16.671722173690796,0.0,0.699,16.50088882446289,2.84813,0.25132096482,66.60052013397217,8.39723,-0.0274495
0.0,17.0203,0.0,0.998294,0.0,20,0.0,16.342774391174316,0.0,-0.0,16.105933666229248,2.83441,1,82.96823000907898,0.0,-0.0
5602.54406498,17.0203,1337.48,0.998294,2250.0,20,20400.0,16.167839288711548,0.0,3.40391,15.976897716522217,2.83441,0.200364539128,99.15107417106628,12.498,-0.0168181
0.0,16.8778,0.0,0.994158,0.0,20,0.0,16.325141191482544,0.0,-0.0,16.197837114334106,2.826,1,115.47862029075623,0.0,-0.0
