Time,NumTrajs,LossAfter,StdReturn,ItrTime,Perplexity,AverageReturn,ExplainedVariance,MaxKL,AveragePolicyStd,MaxReturn,Entropy,LossBefore,MinReturn,TotalExecTime,MeanKL
16.706873178482056,20,-0.0,0.0,16.706881999969482,17.0795,0.0,1,0.0,1.0,0.0,2.83788,-0.0,0.0,16.415729761123657,0.0
31.602760553359985,20,-0.0,0.0,14.872326612472534,17.0795,0.0,1,0.0,1.0,0.0,2.83788,-0.0,0.0,14.62330150604248,0.0
48.59601640701294,20,0.648529,43.5889894354,16.96603226661682,17.0795,10.0,0.0607897316589,180.342,1.0,200.0,2.83788,-0.00139441,0.0,16.697932958602905,1.68168
65.33741879463196,20,-0.0,0.0,16.70694351196289,17.0676,0.0,1,0.0,0.999653,0.0,2.83718,-0.0,0.0,16.565130949020386,0.0
82.0444266796112,20,0.894125,87.1779788708,16.67486310005188,17.0676,20.0,0.0947113626919,517.511,0.999653,400.0,2.83718,0.00216568,0.0,16.48077392578125,11.1656
98.3289566040039,20,0.296908,43.5889894354,16.247130393981934,17.0861,10.0,0.0599330120463,713.424,1.0002,200.0,2.83826,0.0239735,0.0,16.191651105880737,6.11946
114.91010093688965,20,-0.0,0.0,16.568105697631836,17.2921,0.0,1,0.0,1.00624,0.0,2.85025,-0.0,0.0,16.447185277938843,0.0
