MinReturn,Perplexity,Entropy,MaxKL,LossBefore,LossAfter,ItrTime,TotalExecTime,NumTrajs,MaxReturn,ExplainedVariance,StdReturn,Time,AveragePolicyStd,AverageReturn,MeanKL
0.0,17.2706,2.849,0.0289175,0.00939263,0.00670098,15.073426723480225,14.789530277252197,20,500.0,0.183708180837,108.972473589,15.073417663574219,1.00568,25.0,0.00161215
0.0,17.4335,2.8584,0.0,-0.0,-0.0,15.915319204330444,15.720839738845825,20,0.0,1,0.0,31.020654439926147,1.01037,0.0,0.0
0.0,17.4335,2.8584,0.0,-0.0,-0.0,16.733858823776245,16.44333577156067,20,0.0,1,0.0,47.76420211791992,1.01037,0.0,0.0
0.0,17.4335,2.8584,35.9394,-0.00100861,0.0273835,16.002490758895874,15.77758002281189,20,400.0,0.121456240062,87.1779788708,63.781054973602295,1.01037,20.0,0.620834
0.0,17.4247,2.85789,2650.48,0.00341658,2.20898,17.035958528518677,16.93071985244751,20,1900.0,0.292851672737,532.799211711,80.82868146896362,1.01018,275.0,23.1646
0.0,17.4545,2.8596,38.7122,0.0151563,0.030204,15.905420303344727,15.784043550491333,20,1100.0,0.0800006833394,239.739441895,96.76655554771423,1.01111,55.0,0.288131
0.0,17.5873,2.86718,22.8524,-0.0003014,-0.026055,16.468734979629517,16.29028081893921,20,1600.0,0.0534913754877,349.964283892,113.26042056083679,1.015,105.0,0.19054
