TotalExecTime,MinReturn,AveragePolicyStd,LossAfter,ExplainedVariance,Entropy,ItrTime,MaxKL,Time,LossBefore,StdReturn,Perplexity,MeanKL,MaxReturn,AverageReturn,NumTrajs
5.04502272605896,0.0,0.947542,-0.0,1,2.72206,5.112849712371826,0.0,5.112844467163086,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.76990008354187,0.0,0.947542,-0.0,1,2.72206,4.817843914031982,0.0,9.941285371780396,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.692777156829834,0.0,0.947542,-0.0,1,2.72206,4.7281129360198975,0.0,14.674306631088257,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.733665227890015,0.0,0.947542,-0.0,1,2.72206,4.768912315368652,0.0,19.45169472694397,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.577902793884277,0.0,0.947542,-0.0,1,2.72206,4.662674188613892,0.0,24.123733282089233,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.581390857696533,0.0,0.947542,-0.0,1,2.72206,4.615201473236084,0.0,28.74254083633423,-0.0,0.0,15.2117,0.0,0.0,0.0,20
4.268276691436768,0.0,0.947542,-0.0,1,2.72206,4.301144123077393,0.0,33.048715591430664,-0.0,0.0,15.2117,0.0,0.0,0.0,20
