MaxReturn,Time,TotalExecTime,StdReturn,ExplainedVariance,Entropy,MeanKL,NumTrajs,LossBefore,LossAfter,AveragePolicyStd,AverageReturn,ItrTime,MinReturn,MaxKL,Perplexity
1000.0,17.91879105567932,17.785180807113647,217.887585695,0.111671543302,2.7481,0.0672274,20,-0.00171237,-0.00392052,0.956152,55.0,17.91879677772522,0.0,0.432625,15.613
12100.0,35.63762402534485,17.596435546875,3989.22298199,0.309221713827,2.74639,0.0159463,20,0.00519438,0.00090199,0.955344,2110.0,17.714311838150024,0.0,0.12112,15.5863
34000.0,53.43508577346802,17.74123525619507,9690.73139655,0.478846127902,2.74899,0.0192014,20,0.0114706,0.00547257,0.956557,6615.0,17.79484796524048,0.0,0.0515718,15.6268
30200.0,71.21135449409485,17.69806742668152,9748.33831994,0.494810912084,2.75472,0.0405853,20,-0.000953723,-0.0154842,0.959327,6930.0,17.766480445861816,0.0,0.131749,15.7167
47100.0,89.05653834342957,17.783445835113525,19143.5439509,0.68738309595,2.75425,0.0100359,20,0.00112934,-0.00198632,0.959071,13435.0,17.83209776878357,0.0,0.0526861,15.7092
48400.0,107.05371809005737,17.88516664505005,18454.7087487,0.64643489899,2.75481,0.00366203,20,-0.000520712,-0.00162825,0.959333,16435.0,17.98874020576477,0.0,0.0136677,15.7181
47800.0,125.23672342300415,18.08441710472107,18585.125773,0.619098753787,2.75455,0.0211143,20,-0.00340561,-0.0106127,0.959218,16810.0,18.155315160751343,0.0,0.101156,15.714
