LossAfter,LossBefore,StdReturn,ItrTime,MaxReturn,ExplainedVariance,MaxKL,AverageReturn,Time,TotalExecTime,NumTrajs,Entropy,MinReturn,AveragePolicyStd,Perplexity,MeanKL
-0.0,-0.0,0.0,5.161272048950195,0.0,1,0.0,0.0,5.1612677574157715,5.067665338516235,40,2.4367,0.0,0.82843,11.4353,0.0
-0.015402,0.000702233,78.06247498,4.284451246261597,500.0,0.143619594615,0.35106,12.5,9.448235750198364,4.2063751220703125,40,2.4367,0.0,0.82843,11.4353,0.0228201
-0.0136096,-0.00565761,31.224989992,4.456058025360107,200.0,0.0416781129294,0.162302,5.0,13.911710977554321,4.41066837310791,40,2.43705,0.0,0.828432,11.4393,0.00881946
-0.0135637,-0.00404071,82.1203385283,4.8873796463012695,400.0,0.0829196064654,0.178358,22.5,18.80596613883972,4.835964202880859,40,2.43423,0.0,0.827731,11.407,0.0154472
-0.019589,0.0164212,181.038669902,3.6257052421569824,900.0,0.13034223229,0.383044,85.0,22.44157910346985,3.591773509979248,40,2.4322,0.0,0.827264,11.384,0.0922624
-0.103187,-0.00284997,564.778717729,4.168650388717651,1800.0,0.320932463758,0.903167,755.0,26.614080667495728,4.114918231964111,40,2.44042,0.0,0.829819,11.4778,0.504883
-0.164326,-0.0529504,956.422370086,4.829410791397095,5100.0,0.621946585597,1.1196,3402.5,31.447521686553955,4.788426876068115,40,2.43899,1300.0,0.82831,11.4615,0.571484
