Time,StdReturn,Perplexity,AverageReturn,LossBefore,MaxReturn,Entropy,LossAfter,NumTrajs,MeanKL,AveragePolicyStd,TotalExecTime,MinReturn,ExplainedVariance,MaxKL,ItrTime
12.121038913726807,87.1779788708,17.0795,20.0,-0.00336011,400.0,2.83788,8.96194,20,259.743,1.0,12.0137939453125,0.0,0.201170713316,15580.9,12.121043920516968
22.861802101135254,130.766968306,17.0222,30.0,0.00576464,600.0,2.83452,-0.544491,20,25.3567,0.998327,10.663058996200562,0.0,0.101436268313,1825.68,10.73691177368164
34.016045808792114,0.0,17.0713,0.0,-0.0,0.0,2.8374,-0.0,20,0.0,0.999762,11.047065734863281,0.0,1,0.0,11.136757612228394
45.115811347961426,305.122926048,17.0713,70.0,0.00690646,1400.0,2.8374,4.77287,20,88.4178,0.999762,11.027540445327759,0.0,0.243442427067,5317.81,11.094489812850952
55.88010334968567,0.0,17.1304,0.0,-0.0,0.0,2.84085,-0.0,20,0.0,1.0015,10.696727752685547,0.0,1,0.0,10.754677295684814
66.33345365524292,215.870331449,17.1304,80.0,-0.0137969,900.0,2.84085,-0.0161827,20,0.0142347,1.0015,10.36796498298645,0.0,0.169139145204,1.75687,10.449498891830444
77.40019297599792,21.7944947177,17.0126,5.0,0.0119561,100.0,2.83395,0.00961685,20,0.0010307,0.998087,10.97795057296753,0.0,0.169241872913,0.00934622,11.058626413345337
