Time,MaxKL,MeanKL,AveragePolicyStd,MaxReturn,StdReturn,TotalExecTime,LossBefore,LossAfter,MinReturn,Perplexity,AverageReturn,ExplainedVariance,Entropy,NumTrajs,ItrTime
12.513654708862305,14098.1,232.963,1.0,400.0,87.1779788708,12.381694555282593,-4.50946e-05,19.8328,0.0,17.0795,20.0,0.170833005745,2.83788,20,12.513659954071045
24.782716751098633,364.729,6.41279,0.999979,300.0,65.3834841531,12.111275672912598,-0.00689222,0.61098,0.0,17.0787,15.0,0.0382510301076,2.83783,20,12.261367797851562
37.88810992240906,2.71165,0.0190643,0.998256,1800.0,540.0,13.013151168823242,0.0346981,0.0273433,0.0,17.0199,180.0,0.179035839353,2.83439,20,13.091922521591187
50.80722641944885,313.141,2.59643,1.00699,200.0,47.6969600708,12.707083702087402,0.00919814,-0.370753,0.0,17.3178,15.0,0.0798559224423,2.85173,20,12.907989025115967
63.39679956436157,0.0755801,0.00526486,1.00929,200.0,43.5889894354,12.413825750350952,-0.00476866,-0.0126114,0.0,17.3976,10.0,0.556698814668,2.85633,20,12.58295226097107
76.81602144241333,19.6215,0.228193,1.00807,600.0,130.766968306,13.280080795288086,-0.0173208,-0.0178396,0.0,17.3562,30.0,0.0453205103432,2.85395,20,13.394216060638428
90.60182046890259,75.3073,1.22412,1.00372,1900.0,414.095399636,13.657720565795898,-0.0204356,-0.139244,0.0,17.2065,95.0,0.0718289225928,2.84529,20,13.762890100479126
