TotalExecTime,MeanKL,MaxReturn,ItrTime,Time,Perplexity,MinReturn,NumTrajs,ExplainedVariance,MaxKL,Entropy,AverageReturn,AveragePolicyStd,LossBefore,LossAfter,StdReturn
7.329670429229736,0.57395,1600.0,7.394474267959595,7.394469738006592,16.3558,0.0,40,0.097782027272,41.9917,2.79458,295.0,0.982009,0.0126955,-0.0874406,342.016081493
7.652269124984741,0.118581,4500.0,7.722697973251343,15.12191367149353,16.5648,0.0,40,0.539553920771,5.50585,2.80728,2357.5,0.989069,-0.0322119,-0.0703774,1059.6904029
7.045567035675049,0.0787922,5800.0,7.079137802124023,22.207684993743896,16.3001,0.0,40,0.608225583415,6.30322,2.79117,3400.0,0.981777,-0.0241507,-0.0563107,1604.83644026
7.098067283630371,0.0927871,6600.0,7.144600868225098,29.355071783065796,16.1045,0.0,40,0.54549870026,7.76714,2.7791,3397.5,0.975505,0.0158518,-0.0177851,1877.03056715
7.401961088180542,0.14054,6900.0,7.5116424560546875,36.873682737350464,16.2326,0.0,40,0.535738838161,9.92822,2.78702,3560.0,0.978646,-0.011774,-0.0487112,2446.09893504
7.274137020111084,0.149816,6400.0,7.373411655426025,44.250640869140625,16.1373,0.0,40,0.69846442298,43.933,2.78114,4110.0,0.975361,-0.0358137,-0.0849046,1438.19331107
7.5326409339904785,0.173142,7600.0,7.613165616989136,51.875781774520874,15.851,0.0,40,0.781816638774,13.5869,2.76323,5205.0,0.966227,-0.0545698,-0.104317,1567.63356688
