ItrTime,AverageReturn,MinReturn,Time,MaxKL,MaxReturn,Perplexity,Entropy,MeanKL,AveragePolicyStd,LossBefore,StdReturn,ExplainedVariance,NumTrajs,TotalExecTime,LossAfter
15.676079273223877,30.0,0.0,15.676073789596558,270.525,300.0,17.1021,2.8392,2.28735,1.00066,-0.000530235,90.0,0.252312893422,20,15.31436276435852,-0.137348
16.400339603424072,80.0,0.0,32.08033061027527,3498.99,1500.0,17.093,2.83867,70.488,1.0004,0.00717118,326.496554346,0.193422434786,20,16.066447496414185,7.2655
16.686084270477295,10.0,0.0,48.770355463027954,945.727,200.0,17.1544,2.84226,17.1602,1.00221,0.00455477,43.5889894354,0.254159660785,20,16.4660587310791,-2.31028
18.770744562149048,65.0,0.0,67.57680654525757,0.171518,600.0,17.1935,2.84453,0.00150447,1.00337,0.0107407,179.652442232,0.330349371897,20,18.602699041366577,0.00916794
15.325432300567627,0.0,0.0,82.92226576805115,0.0,0.0,17.2861,2.8499,0.0,1.00606,-0.0,0.0,1,20,15.115382432937622,-0.0
16.374006032943726,150.0,0.0,99.31695747375488,13.8962,1700.0,17.2861,2.8499,0.0915404,1.00606,-0.00325145,405.585995813,0.238692874934,20,16.079840660095215,-0.00831328
18.54125189781189,35.0,0.0,117.8695752620697,0.00742847,600.0,17.258,2.84828,0.000851209,1.00524,-0.00939471,131.434394281,0.123750556196,20,18.38909101486206,-0.0115053
