ItrTime,AverageReturn,LossBefore,MaxKL,MeanKL,LossAfter,Entropy,StdReturn,MinReturn,NumTrajs,MaxReturn,Time,TotalExecTime,AveragePolicyStd,ExplainedVariance,Perplexity
6.2632880210876465,1887.5,0.0167442,5.2875,1.36108,-0.118129,1.73658,668.276701674,500.0,40,3300.0,6.2632832527160645,6.16532826423645,0.58088,0.484154812701,5.67789
6.17971396446228,7345.0,-0.0573676,0.056174,0.0113814,-0.0663965,1.75332,244.897937925,6800.0,40,7800.0,12.44707989692688,6.087852239608765,0.585583,0.99123810173,5.77376
6.485968351364136,7372.5,-0.0375881,0.143084,0.0372261,-0.0504781,1.72464,279.273611356,6600.0,40,7900.0,18.935423374176025,6.449184894561768,0.577019,0.990169587396,5.6105
7.850552082061768,7540.0,-0.0196939,0.163782,0.0279808,-0.0317976,1.70585,250.79872408,6900.0,40,8000.0,26.789947986602783,7.736316919326782,0.571566,0.992986333247,5.50604
6.248154163360596,7542.5,-0.0189034,0.174406,0.0347462,-0.031185,1.696,221.232343928,7200.0,40,8100.0,33.042510986328125,6.1645894050598145,0.568493,0.993561332612,5.45209
5.965936183929443,7667.5,0.0113568,0.177138,0.0359842,-0.0110574,1.68655,227.362595868,7200.0,40,8000.0,39.012250900268555,5.929475784301758,0.565697,0.995533881908,5.4008
6.027257442474365,7722.5,-0.0268666,0.213568,0.110153,-0.0516862,1.69223,178.167758026,7400.0,40,8000.0,45.048579931259155,5.964852809906006,0.56719,0.994312047682,5.43155
