TotalExecTime,ItrTime,ExplainedVariance,StdReturn,MinReturn,NumTrajs,LossBefore,MeanKL,LossAfter,Time,Entropy,MaxKL,Perplexity,AveragePolicyStd,AverageReturn,MaxReturn
79.45267343521118,79.74936938285828,1,0.0,0.0,2000,-0.0,0.0,-0.0,79.74936890602112,1.72409,0.0,5.60742,0.574709,0.0,0.0
79.21972703933716,79.52853012084961,0.0707679694808,44.7101778122,0.0,2000,-0.00850521,0.00926769,-0.00922425,159.28324794769287,1.72409,0.213255,5.60742,0.574709,1.0,2000.0
78.70173645019531,78.98105239868164,0.0825455952665,82.6752532503,0.0,2000,0.00338361,0.444,-0.0291295,238.26741528511047,1.71984,7.25365,5.58363,0.573467,4.45,2000.0
78.11685180664062,78.39577269554138,0.779986652562,1010.53272584,0.0,2000,-0.00684969,0.262883,-0.0280665,316.66585421562195,1.72153,3.34002,5.59308,0.573912,751.9,2900.0
78.08520865440369,78.35297870635986,0.808912820127,1186.927621,0.0,2000,-0.00518265,0.0458284,-0.00760138,395.0218234062195,1.71811,0.356686,5.57396,0.573003,1081.35,2900.0
78.61259651184082,78.89131259918213,0.81058811698,1225.01582745,0.0,2000,-0.00541252,0.00531999,-0.00634651,473.91602754592896,1.71552,0.0496277,5.55954,0.572261,1115.85,3000.0
78.59652376174927,78.93147563934326,0.812325545209,1235.43266814,0.0,2000,-0.00479005,0.0485833,-0.0102842,552.8508751392365,1.71281,0.469221,5.54451,0.571465,1130.35,3000.0
