MaxKL,MeanKL,NumTrajs,LossAfter,TotalExecTime,ExplainedVariance,Entropy,AveragePolicyStd,ItrTime,MinReturn,StdReturn,LossBefore,Perplexity,Time,MaxReturn,AverageReturn
0.478466,0.0822203,20,-0.0154955,10.72426986694336,0.128470247131,2.84233,1.00326,10.820968866348267,0.0,261.294852609,0.00330809,17.1557,10.820965766906738,1200.0,65.0
0.0280872,0.00276121,20,-0.00832562,10.793999910354614,0.610235733508,2.84564,1.00467,10.860438108444214,0.0,915.368778144,-0.00624118,17.2125,21.68748140335083,4200.0,210.0
0.0992532,0.0104035,20,0.000704039,10.758197784423828,0.589677907101,2.84252,1.00308,10.824922800064087,0.0,1149.72822876,0.00997573,17.1589,32.51723790168762,4500.0,375.0
0.057339,0.0113919,20,-0.00933277,10.371527671813965,0.311910654067,2.8475,1.00544,10.412556171417236,0.0,2735.32447801,-0.00141522,17.2447,42.934061765670776,11000.0,1100.0
0.258419,0.0497615,20,-0.0243276,10.677176475524902,0.737533226419,2.8468,1.00508,10.727869749069214,0.0,6396.82733861,-0.00124531,17.2325,53.66586709022522,17800.0,3460.0
0.0812984,0.0181845,20,-0.00788689,10.47426438331604,0.711487869568,2.84617,1.00474,10.523919343948364,0.0,9612.13295788,0.00335094,17.2218,64.20180130004883,30400.0,5170.0
0.0902266,0.0297065,20,-0.0278649,10.718901872634888,0.829001673443,2.84785,1.00544,10.780132532119751,0.0,13103.5071641,-0.017159,17.2507,74.98743939399719,31400.0,12810.0
