Perplexity,LossBefore,TotalExecTime,MinReturn,Entropy,StdReturn,MaxKL,MaxReturn,NumTrajs,Time,MeanKL,ExplainedVariance,AverageReturn,ItrTime,AveragePolicyStd,LossAfter
17.1021,-0.013417,17.014328002929688,0.0,2.8392,303.150127824,17363.6,1300.0,20,17.36054015159607,146.629,0.25233716921,110.0,17.36054563522339,1.00066,37.8957
16.8742,-0.00934469,15.570069074630737,0.0,2.82578,130.766968306,89.4843,600.0,20,33.21827816963196,1.37715,0.20461854278,30.0,15.845282316207886,0.993972,-0.105651
16.7955,0.0156899,15.324224710464478,0.0,2.82111,365.923489271,1.18757,1600.0,20,48.750648498535156,0.0124362,0.134463909094,110.0,15.515505313873291,0.991653,0.0115414
16.9278,-0.000133617,15.381956100463867,0.0,2.82896,259.759504157,0.00971096,1000.0,20,64.28454494476318,0.00111456,0.418180758145,95.0,15.522166728973389,0.995595,-0.00237034
16.9267,0.000195626,15.192169904708862,0.0,2.82889,182.756668825,7.4512,700.0,20,79.77609300613403,0.184952,0.262767375523,60.0,15.454797267913818,0.995604,-0.0372594
16.9283,0.00995584,16.45224952697754,0.0,2.82899,233.666428911,2.11614,800.0,20,96.48851680755615,0.0254997,0.0790931747017,120.0,16.703556060791016,0.995656,0.00509792
17.0128,-0.0,16.146162033081055,0.0,2.83397,0.0,0.0,0.0,20,112.81810808181763,0.0,1,0.0,16.312820434570312,0.998159,-0.0
