ItrTime,MaxKL,MinReturn,LossAfter,MaxReturn,AveragePolicyStd,Time,ExplainedVariance,NumTrajs,TotalExecTime,MeanKL,Entropy,LossBefore,Perplexity,AverageReturn,StdReturn
4.910929918289185,2.35274,1100.0,-0.0830942,10300.0,0.947542,4.91092586517334,0.482213819285,20,4.837211847305298,0.67402,2.72206,0.0112436,15.2117,4455.0,2260.85713834
4.821641445159912,0.321466,21500.0,-0.0209478,23400.0,0.952211,9.738601446151733,0.994127648854,20,4.756098508834839,0.0235072,2.7333,-0.0116443,15.3836,23045.0,415.301095592
4.5667829513549805,0.0755845,21600.0,-0.0472489,23500.0,0.95005,14.312885999679565,0.989651197649,20,4.541896104812622,0.0118651,2.72748,-0.0407514,15.2943,23010.0,521.440312979
4.721198558807373,0.0746984,22800.0,-0.00810426,23500.0,0.94028,19.038341760635376,0.995485665103,20,4.681455612182617,0.00677793,2.70711,-0.00415759,14.9859,23190.0,214.242852856
4.8785669803619385,0.864924,21600.0,-0.030176,23600.0,0.939554,23.92125105857849,0.988694808886,20,4.839088439941406,0.0684885,2.70503,-0.0108112,14.9547,22995.0,513.298158968
4.721605539321899,0.147966,22700.0,-0.0138631,23600.0,0.937336,28.647247076034546,0.996294688712,20,4.676398038864136,0.0124965,2.69962,-0.0101151,14.8741,23240.0,203.469899494
4.66077446937561,0.0574575,22800.0,0.0188853,23500.0,0.935159,33.31038284301758,0.996910610385,20,4.6257476806640625,0.00733212,2.69457,0.0225063,14.7991,23235.0,162.095650774
