StdReturn,Perplexity,MaxReturn,LossAfter,MinReturn,MeanKL,AveragePolicyStd,ItrTime,TotalExecTime,LossBefore,ExplainedVariance,Time,NumTrajs,MaxKL,AverageReturn,Entropy
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.536881446838379,9.474893808364868,-0.0,1,9.536877870559692,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.293271780014038,9.17389440536499,-0.0,1,18.834246397018433,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.151016235351562,9.100816488265991,-0.0,1,27.98805022239685,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.464621305465698,9.42294430732727,-0.0,1,37.45726537704468,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.445467233657837,9.402328491210938,-0.0,1,46.90647506713867,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.350586175918579,9.299747467041016,-0.0,1,56.26129937171936,20,0.0,0.0,2.45436
0.0,11.639,0.0,-0.0,0.0,0.0,0.827472,9.52641248703003,9.494585514068604,-0.0,1,65.79223895072937,20,0.0,0.0,2.45436
