NumTrajs,LossAfter,MaxReturn,StdReturn,Time,MinReturn,ItrTime,LossBefore,AverageReturn,AveragePolicyStd,MaxKL,TotalExecTime,ExplainedVariance,MeanKL,Entropy,Perplexity
20,2.11046,1900.0,414.095399636,18.09390354156494,0.0,18.093909740447998,0.00387064,95.0,1.0,901.548,17.792097091674805,0.218772340965,17.4991,2.83788,17.0795
20,0.481003,1900.0,414.095399636,35.9255747795105,0.0,17.827044010162354,-0.0042108,95.0,1.00196,723.953,17.551867961883545,0.079038259643,6.96961,2.84175,17.1457
20,-0.0,0.0,0.0,53.13426876068115,0.0,17.191352367401123,-0.0,0.0,1.00091,0.0,16.913466215133667,1,0.0,2.83964,17.1096
20,0.00559187,4400.0,958.057931443,70.28095984458923,0.0,17.1063175201416,0.00717135,225.0,1.00091,0.00391584,16.85896325111389,0.242297889498,0.000847966,2.83964,17.1096
20,2.20589,3800.0,867.409937688,86.40923142433167,0.0,16.12543535232544,0.00212216,260.0,1.00271,1491.66,15.873833894729614,0.22943960295,31.3349,2.84323,17.1711
20,-0.0424394,300.0,65.3834841531,104.59941625595093,0.0,18.168575048446655,-0.00606635,15.0,1.00324,144.12,18.04012894630432,0.0864519870389,4.09905,2.84429,17.1893
20,-0.0,0.0,0.0,121.71988201141357,0.0,17.078859090805054,-0.0,0.0,1.0017,0.0,16.979386568069458,1,0.0,2.84126,17.1373
