MaxKL,AveragePolicyStd,Time,StdReturn,MinReturn,Perplexity,LossBefore,AverageReturn,NumTrajs,ExplainedVariance,TotalExecTime,ItrTime,MeanKL,Entropy,LossAfter,MaxReturn
0.0,0.82843,4.230389356613159,0.0,0.0,11.4353,-0.0,0.0,40,1,4.152961254119873,4.23039984703064,0.0,2.4367,-0.0,0.0
0.0,0.82843,8.255823850631714,0.0,0.0,11.4353,-0.0,0.0,40,1,3.9681968688964844,4.01726222038269,0.0,2.4367,-0.0,0.0
0.0,0.82843,12.202763080596924,0.0,0.0,11.4353,-0.0,0.0,40,1,3.9068093299865723,3.9421701431274414,0.0,2.4367,-0.0,0.0
0.0,0.82843,17.22165608406067,0.0,0.0,11.4353,-0.0,0.0,40,1,4.938131093978882,5.0136401653289795,0.0,2.4367,-0.0,0.0
0.0,0.82843,20.60319232940674,0.0,0.0,11.4353,-0.0,0.0,40,1,3.3429691791534424,3.3723983764648438,0.0,2.4367,-0.0,0.0
0.0,0.82843,24.651185274124146,0.0,0.0,11.4353,-0.0,0.0,40,1,3.9927825927734375,4.044183731079102,0.0,2.4367,-0.0,0.0
0.0,0.82843,29.852803707122803,0.0,0.0,11.4353,-0.0,0.0,40,1,5.152693271636963,5.192335605621338,0.0,2.4367,-0.0,0.0
