MinReturn,TotalExecTime,ExplainedVariance,MaxKL,MaxReturn,NumTrajs,Perplexity,LossBefore,MeanKL,Entropy,ItrTime,StdReturn,Time,LossAfter,AverageReturn,AveragePolicyStd
0.0,16.542727947235107,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.714333534240723,0.0,16.714327573776245,-0.0,0.0,0.935103
0.0,16.588643789291382,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.825170755386353,0.0,33.551730155944824,-0.0,0.0,0.935103
0.0,16.583871126174927,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.667001008987427,0.0,50.23200750350952,-0.0,0.0,0.935103
0.0,16.6075701713562,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.672457456588745,0.0,66.91439151763916,-0.0,0.0,0.935103
0.0,16.25458288192749,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.339789152145386,0.0,83.27462315559387,-0.0,0.0,0.935103
0.0,16.073944568634033,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.147990465164185,0.0,99.44748330116272,-0.0,0.0,0.935103
0.0,16.793859243392944,1,0.0,0.0,20,14.8902,-0.0,0.0,2.7007,16.93507981300354,0.0,116.41084337234497,-0.0,0.0,0.935103
