TotalExecTime,Entropy,LossAfter,AverageReturn,LossBefore,MaxReturn,Perplexity,Time,MaxKL,StdReturn,AveragePolicyStd,MeanKL,MinReturn,ItrTime,NumTrajs,ExplainedVariance
13.016603946685791,3.08155,-0.0101551,700.0,-0.00659257,4100.0,21.7921,13.113107919692993,3.47459,1122.05169221,1.12957,0.00589793,0.0,13.113105058670044,20,0.425548758954
12.633569240570068,3.07496,-0.010956,875.0,-0.00877203,4800.0,21.6489,25.824060201644897,0.220146,1161.41078004,1.12585,0.00159602,0.0,12.704937934875488,20,0.378247054656
12.850959300994873,3.07057,0.00877896,1200.0,0.0116599,3200.0,21.5542,38.7473623752594,0.93806,1014.39637223,1.12339,0.00756925,0.0,12.913766384124756,20,0.511325478961
11.765278100967407,3.0764,-0.0236846,1045.0,-0.0113228,3800.0,21.6802,50.57064509391785,2.08999,1130.25439614,1.12666,0.0318528,0.0,11.809825420379639,20,0.503602095498
13.139648199081421,3.07074,0.0122206,2105.0,0.015712,8000.0,21.5578,63.76651167869568,0.219122,1824.68490431,1.12348,0.00578851,0.0,13.191901922225952,20,0.377164554878
11.240910291671753,3.07859,9.14764e-05,1890.0,0.00733167,4700.0,21.7278,75.06549644470215,1.23145,1298.80714504,1.1279,0.0141168,0.0,11.293752193450928,20,0.536541254022
13.376832485198975,3.08226,-0.00573872,1850.0,-0.00072288,4400.0,21.8076,88.52159976959229,1.39062,1430.20977482,1.12997,0.014115,0.0,13.450793743133545,20,0.594395546311
