MaxReturn,TotalExecTime,AveragePolicyStd,StdReturn,ItrTime,ExplainedVariance,Perplexity,MeanKL,Time,MaxKL,MinReturn,LossAfter,AverageReturn,Entropy,NumTrajs,LossBefore
0.0,16.38255214691162,1.0,0.0,16.680915117263794,1,17.0795,0.0,16.680906295776367,0.0,0.0,-0.0,0.0,2.83788,20,-0.0
400.0,16.43787121772766,1.0,87.1779788708,16.67246389389038,0.150943774789,17.0795,2.74557,33.392677307128906,222.086,0.0,0.2169,20.0,2.83788,20,-0.0200732
0.0,15.689246416091919,0.994994,0.0,15.82902216911316,1,16.9089,0.0,49.23925423622131,0.0,0.0,-0.0,0.0,2.82784,20,-0.0
600.0,16.817412614822388,0.994994,130.766968306,17.056353330612183,0.0766632845364,16.9089,0.0411637,66.33028626441956,3.27898,0.0,-0.00040976,30.0,2.82784,20,0.00276217
1500.0,16.69147491455078,0.995682,326.496554346,16.80671000480652,0.0879155603292,16.9323,15.1736,83.16900682449341,980.239,0.0,-0.15198,80.0,2.82922,20,-0.0169192
300.0,16.86377739906311,0.991479,85.2936105462,16.982190370559692,0.156992825808,16.7896,64.1129,100.19302296638489,6037.43,0.0,19.2161,35.0,2.82076,20,0.00953536
900.0,17.57285475730896,0.993847,196.150452459,17.764921188354492,0.229133086847,16.8699,8.75801,117.99273896217346,471.465,0.0,0.861018,45.0,2.82553,20,0.00144701
