TotalExecTime,MaxKL,Entropy,ExplainedVariance,MaxReturn,LossAfter,MeanKL,AverageReturn,ItrTime,LossBefore,NumTrajs,StdReturn,AveragePolicyStd,MinReturn,Time,Perplexity
11.670713186264038,2.72925,2.69307,0.906184250018,22200.0,-0.0602696,0.332256,19135.0,11.802770614624023,-0.018675,20,1818.86640521,0.930467,14500.0,11.802764892578125,14.777
11.103758573532104,0.285427,2.6744,0.984328207147,21900.0,-0.0240616,0.0155697,20800.0,11.246540546417236,-0.015774,20,626.0990337,0.922025,19300.0,23.061580181121826,14.5036
11.548369646072388,1.21733,2.66651,0.98557643156,21700.0,-0.0173328,0.0434663,20795.0,11.613668203353882,-0.00295273,20,572.254314095,0.918263,19400.0,34.68328905105591,14.3897
11.388858318328857,0.486295,2.66504,0.987690684292,22000.0,-0.0123538,0.0249924,21315.0,11.448596239089966,-0.00194125,20,430.435825647,0.917568,20400.0,46.14743685722351,14.3685
11.490543365478516,1.08125,2.66406,0.984637959706,21800.0,-0.0314438,0.0380722,21125.0,11.589217901229858,-0.0190599,20,603.220523524,0.917225,19400.0,57.74522566795349,14.3545
11.383951902389526,0.244637,2.65454,0.971499111563,22000.0,-0.0256963,0.0207954,21025.0,11.429703950881958,-0.0176749,20,875.713994407,0.91284,18400.0,69.18051815032959,14.2184
12.39856481552124,0.112309,2.6457,0.985946332922,21700.0,-0.0107479,0.00387385,21120.0,12.523741006851196,-0.00799942,20,568.858506133,0.908846,19200.0,81.71369791030884,14.0933
