Time,NumTrajs,AverageReturn,Perplexity,MinReturn,ExplainedVariance,Entropy,ItrTime,TotalExecTime,MaxKL,LossAfter,MaxReturn,StdReturn,LossBefore,MeanKL,AveragePolicyStd
13.66006326675415,20,80.0,17.0561,0.0,0.151061567079,2.83651,13.660070896148682,13.534424066543579,45.0925,-0.0654358,1600.0,348.711915483,0.0175497,0.535115,0.999438
27.01053500175476,20,30.0,17.3581,0.0,0.232733336982,2.85406,13.308663368225098,13.22131061553955,0.00157389,0.00259358,600.0,130.766968306,0.00341171,0.000141488,1.00821
39.143359661102295,20,80.0,17.3878,0.0,0.144841219648,2.85577,12.125042200088501,12.079798460006714,0.00107727,0.00122956,1200.0,271.293199325,0.00179249,9.58406e-05,1.00912
51.22227215766907,20,95.0,17.4034,0.0,0.307211466674,2.85666,12.071516752243042,11.920940160751343,0.00295922,0.00992853,1100.0,288.920404264,0.0110853,0.000332164,1.00959
63.30978274345398,20,80.0,17.5001,0.0,0.199869600355,2.86221,12.07919692993164,12.037075281143188,117.923,-0.137505,900.0,242.074368738,-0.00326851,0.90224,1.01231
75.34589576721191,20,110.0,17.4715,0.0,0.277429283329,2.86057,12.031417608261108,11.983555793762207,0.000734175,-0.00275826,2200.0,479.478883789,-0.00214303,9.48132e-05,1.01143
87.78208994865417,20,0.0,17.4528,0.0,1,2.8595,12.428442478179932,12.370595455169678,0.0,-0.0,0.0,0.0,-0.0,0.0,1.0109
