ItrTime,ExplainedVariance,MeanKL,NumTrajs,StdReturn,MaxReturn,Perplexity,LossAfter,AverageReturn,Time,AveragePolicyStd,MinReturn,TotalExecTime,MaxKL,LossBefore,Entropy
16.086142539978027,1,0.0,20,0.0,0.0,17.2706,-0.0,0.0,16.086135149002075,1.00568,0.0,15.840057849884033,0.0,-0.0,2.849
17.009821891784668,0.035361711701,14.6718,20,21.7944947177,100.0,17.2706,1.7453,5.0,33.113730907440186,1.00568,0.0,16.78090476989746,1358.08,-0.0108618,2.849
16.29832673072815,0.0477050141876,0.0193311,20,43.5889894354,200.0,17.177,-0.015848,10.0,49.426246643066406,1.00292,0.0,16.041829824447632,4.15559,-0.0110241,2.84357
17.462196111679077,0.0820208371697,0.0192354,20,71.4142842854,200.0,17.0826,-0.013479,30.0,66.91259050369263,1.00013,0.0,17.24541211128235,3.09497,-0.00806146,2.83806
15.876034498214722,0.222811588818,72.8159,20,482.15661356,2200.0,17.0139,13.0897,155.0,82.80763721466064,0.998096,0.0,15.834485054016113,4450.26,-0.0030571,2.83403
15.312885522842407,0.17225363855,1.00915,20,107.238052948,400.0,16.9879,0.182655,50.0,98.12773656845093,0.997353,0.0,15.170868396759033,125.418,0.000236981,2.8325
15.429380178451538,0.171414292488,0.000893454,20,212.77922831,800.0,16.9899,-0.0172998,85.0,113.5732569694519,0.997386,0.0,15.212921142578125,0.0486585,-0.0151849,2.83262
