ItrTime,ExplainedVariance,MaxReturn,MeanKL,AverageReturn,TotalExecTime,StdReturn,NumTrajs,AveragePolicyStd,Perplexity,LossBefore,MaxKL,Entropy,MinReturn,LossAfter,Time
34.2160906791687,0.0954057336033,1700.0,0.225401,420.0,33.92525672912598,527.825728816,20,0.870797,12.9461,0.018256,0.808056,2.5608,0.0,-0.0137915,34.21608591079712
34.37324619293213,0.70261355153,45300.0,0.448012,39870.0,34.19908356666565,4596.42252192,20,0.878722,13.1847,-0.0111658,1.15509,2.57905,29000.0,-0.0880436,68.59773468971252
32.69729661941528,0.971539973238,52100.0,0.0658138,51065.0,32.43992853164673,759.786154125,20,0.876259,13.1113,-0.00957517,0.184184,2.57347,48900.0,-0.0208196,101.30908036231995
33.24223828315735,0.980948519859,52700.0,0.0916812,52010.0,32.99665904045105,387.169213652,20,0.874197,13.0486,-0.0102601,0.398038,2.56868,51200.0,-0.0292461,134.58115148544312
32.458393573760986,0.968391299681,53000.0,0.0260379,52005.0,32.303980112075806,1057.57978422,20,0.871983,12.9819,-0.00617153,0.277818,2.56355,48800.0,-0.0138487,167.0457546710968
32.363893270492554,0.983813945117,53000.0,0.0306127,52470.0,32.0792396068573,405.092582011,20,0.870634,12.9419,0.0153457,0.139047,2.56047,51500.0,0.00803884,199.4609773159027
31.96231508255005,0.982146080973,53000.0,0.0038599,52200.0,31.802915573120117,541.294744109,20,0.873981,13.0416,-0.00814413,0.0207664,2.56814,51000.0,-0.0101335,231.43795013427734
