MeanKL,MinReturn,MaxKL,LossAfter,AveragePolicyStd,MaxReturn,ExplainedVariance,AverageReturn,ItrTime,Time,NumTrajs,Entropy,StdReturn,TotalExecTime,Perplexity,LossBefore
0.0379744,0.0,0.775951,-0.0482927,0.805297,500.0,0.0526032244187,20.0,4.766445636749268,4.766441822052002,40,2.40341,90.0,4.701619863510132,11.0609,-0.0277525
0.176485,0.0,1.24351,-0.0624371,0.794115,400.0,0.110533812234,35.0,4.701529026031494,9.472851514816284,40,2.37566,101.365674664,4.654033184051514,10.7581,-1.92407e-05
0.089704,0.0,8.75564,-0.0482838,0.794438,600.0,0.287259536851,115.0,6.078012466430664,15.554670810699463,40,2.37565,157.400762387,6.026987791061401,10.758,-2.0017e-05
0.0372808,0.0,0.792986,-0.015887,0.794836,800.0,0.194783939553,187.5,4.6315014362335205,20.197656869888306,40,2.37564,222.696542407,4.602488994598389,10.7579,0.00956596
0.0889666,0.0,0.750214,-0.0382654,0.79686,1100.0,0.16524114561,310.0,4.747553110122681,24.951642274856567,40,2.38042,285.306852354,4.72209358215332,10.8095,-0.00157543
0.262667,300.0,4.66688,-0.0816539,0.797116,2700.0,0.396483505279,1130.0,4.692177057266235,29.649454593658447,40,2.37963,523.545604508,4.639492750167847,10.801,0.00782189
0.242645,1700.0,2.20326,-0.127725,0.798728,5800.0,0.721224880024,4015.0,4.749396324157715,34.408772230148315,40,2.38355,997.885263946,4.70643949508667,10.8433,-0.0434601
