MaxKL,AverageReturn,ExplainedVariance,MaxReturn,NumTrajs,StdReturn,AveragePolicyStd,LossBefore,LossAfter,MinReturn,Perplexity,ItrTime,Time,TotalExecTime,Entropy,MeanKL
0.149172,120.0,0.189685005427,1100.0,20,283.901391332,0.949513,-0.0103815,-0.0168307,0.0,15.3903,12.156618595123291,12.156612157821655,12.029948234558105,2.73374,0.0185307
0.552681,475.0,0.350864812834,2000.0,20,525.238041273,0.944584,-0.000746451,-0.031528,0.0,15.2314,12.024840593338013,24.18973708152771,11.867467403411865,2.72336,0.0938435
1.25906,1855.0,0.524831187549,11600.0,20,2360.82083183,0.944596,-0.0113138,-0.0305286,0.0,15.2257,12.130616664886475,36.32678008079529,12.040374517440796,2.72298,0.0607744
0.110463,1290.0,0.600831537553,3500.0,20,879.147314163,0.941911,-0.00124723,-0.00690801,0.0,15.1398,12.232823371887207,48.56433153152466,12.02298641204834,2.71733,0.00703244
0.0346443,1615.0,0.726933946977,3300.0,20,646.741834119,0.941728,-0.00392314,-0.00774106,700.0,15.1304,11.82068395614624,60.39021062850952,11.788074254989624,2.7167,0.00273914
0.111127,3075.0,0.636295167675,13900.0,20,3278.85269568,0.940832,0.0128351,0.00888935,0.0,15.1007,11.178377628326416,71.5725610256195,11.143207311630249,2.71474,0.00766618
0.244903,2070.0,0.694525125281,4700.0,20,1144.15907985,0.943753,0.0184761,0.0108778,1000.0,15.1979,11.634031534194946,83.21130013465881,11.592833757400513,2.72116,0.0167072
