MaxKL,ExplainedVariance,NumTrajs,LossBefore,Entropy,MeanKL,MaxReturn,TotalExecTime,ItrTime,StdReturn,AverageReturn,MinReturn,Perplexity,LossAfter,Time,AveragePolicyStd
57.9715,0.0961119935392,20,0.0057381,2.83651,0.641877,500.0,13.63466763496399,13.885365009307861,110.0,30.0,0.0,17.0561,-0.0815534,13.885355472564697,0.999438
117.465,0.0497432485298,20,-0.0155905,2.84225,0.727782,100.0,17.166225910186768,17.38054084777832,21.7944947177,5.0,0.0,17.1543,0.0536699,31.274896383285522,1.00225
0.00682827,0.199068679662,20,0.00857805,2.83445,0.0005393,1100.0,16.904533624649048,17.045076608657837,261.294852609,115.0,0.0,17.0211,0.00669499,48.337658166885376,0.998363
0.000306053,0.313568673537,20,0.000734649,2.83874,0.000129659,500.0,16.050212621688843,16.320019721984863,108.972473589,25.0,0.0,17.0942,0.00012945,64.69261050224304,1.00048
0.0,1,20,-0.0,2.83911,0.0,0.0,14.704782009124756,14.887378215789795,0.0,0.0,0.0,17.1005,-0.0,79.58292269706726,1.00062
13.1616,0.0609981082709,20,-0.011088,2.83911,0.0726882,300.0,17.6293306350708,17.762155055999756,67.8232998313,20.0,0.0,17.1005,-0.00186405,97.39399218559265,1.00062
0.00110474,0.136120417298,20,0.00136312,2.83357,0.000241976,300.0,16.794665813446045,16.852725505828857,69.8212002188,25.0,0.0,17.006,0.000460956,114.29599905014038,0.997847
