NumTrajs,StdReturn,ItrTime,AverageReturn,TotalExecTime,LossAfter,MeanKL,MinReturn,Entropy,MaxReturn,Time,AveragePolicyStd,ExplainedVariance,LossBefore,MaxKL,Perplexity
20,0.0,10.862090826034546,0.0,10.784270763397217,-0.0,0.0,0.0,2.45436,0.0,10.862084865570068,0.827472,1,-0.0,0.0,11.639
20,0.0,10.647194147109985,0.0,10.598543643951416,-0.0,0.0,0.0,2.45436,0.0,21.513645887374878,0.827472,1,-0.0,0.0,11.639
20,0.0,10.807677268981934,0.0,10.756347417831421,-0.0,0.0,0.0,2.45436,0.0,32.32697677612305,0.827472,1,-0.0,0.0,11.639
20,0.0,10.419781684875488,0.0,10.394225358963013,-0.0,0.0,0.0,2.45436,0.0,42.75443911552429,0.827472,1,-0.0,0.0,11.639
20,0.0,10.731485605239868,0.0,10.645737886428833,-0.0,0.0,0.0,2.45436,0.0,53.49095129966736,0.827472,1,-0.0,0.0,11.639
20,0.0,10.32064938545227,0.0,10.269508361816406,-0.0,0.0,0.0,2.45436,0.0,63.816397190093994,0.827472,1,-0.0,0.0,11.639
20,0.0,10.773449659347534,0.0,10.730432748794556,-0.0,0.0,0.0,2.45436,0.0,74.59658646583557,0.827472,1,-0.0,0.0,11.639
