ExplainedVariance,LossBefore,TotalExecTime,Entropy,Time,AveragePolicyStd,StdReturn,MeanKL,NumTrajs,MinReturn,Perplexity,AverageReturn,ItrTime,LossAfter,MaxReturn,MaxKL
0.60327073548,-0.0025842,5.799937009811401,2.72206,5.861689567565918,0.947542,171.682847134,0.128327,20,0.0,15.2117,245.0,5.861696481704712,-0.031314,500.0,1.40919
0.924866811651,-0.00317866,5.478488445281982,2.71948,11.427625179290771,0.946528,84.2614977318,0.0248912,20,300.0,15.1724,470.0,5.562324047088623,-0.0133126,600.0,0.345193
0.907963165375,-0.00342094,5.139402389526367,2.71789,16.632691144943237,0.94578,122.065556157,0.0456951,20,400.0,15.1483,590.0,5.197903633117676,-0.0186675,800.0,0.464504
0.892214883611,0.0222271,5.452839374542236,2.71618,22.1829092502594,0.944832,186.010752377,0.0249626,20,700.0,15.1224,820.0,5.534289360046387,0.0138319,1500.0,0.0996952
0.496980877282,0.0172027,5.457582235336304,2.72729,27.68667483329773,0.950332,981.325634028,0.149794,20,700.0,15.2914,1600.0,5.499464511871338,-0.0232485,4600.0,0.412037
0.696456188692,-0.0172322,5.644169569015503,2.73589,33.390905141830444,0.95422,2652.25847157,0.254035,20,11000.0,15.4235,15055.0,5.6937432289123535,-0.0837077,19800.0,0.527273
0.973189375223,-0.00719926,5.6850385665893555,2.72728,39.138322591781616,0.950086,988.572202725,0.0940607,20,15800.0,15.2912,17835.0,5.73645281791687,-0.0371971,19200.0,0.289352
