MeanKL,Perplexity,NumTrajs,AveragePolicyStd,ExplainedVariance,MaxReturn,MinReturn,TotalExecTime,LossBefore,Time,Entropy,MaxKL,ItrTime,AverageReturn,LossAfter,StdReturn
0.0529678,12.9461,20,0.870797,0.88748108394,600.0,300.0,22.906259536743164,-0.00227621,23.08126735687256,2.5608,0.586159,23.081274032592773,375.0,-0.013689,69.8212002188
0.0348566,12.9167,20,0.869784,0.910932151072,600.0,400.0,23.193751096725464,-0.0153917,46.45690870285034,2.55852,0.246316,23.368358850479126,530.0,-0.0186041,71.4142842854
0.00229233,12.8177,20,0.866404,0.900253305115,800.0,500.0,24.635223150253296,-0.00885498,71.18700122833252,2.55083,0.0323679,24.722949266433716,650.0,-0.0113817,97.4679434481
0.0255808,12.7611,20,0.864496,0.887216375574,900.0,500.0,25.09078812599182,-0.00396425,96.36765098571777,2.5464,0.23579,25.174699783325195,655.0,-0.0105753,124.398553046
0.0368982,12.7358,20,0.863659,0.880400136825,1400.0,700.0,24.813464879989624,0.00240337,121.34306788444519,2.54442,0.232941,24.965834379196167,935.0,-0.00596689,168.151717208
0.0526673,12.7511,20,0.864143,0.874947926639,1700.0,600.0,24.265639543533325,2.10372e-05,145.70581221580505,2.54562,0.245355,24.358150482177734,1100.0,-0.00670656,221.359436212
0.0429534,12.7512,20,0.864124,0.880513203512,1900.0,900.0,25.05463409423828,-0.00936949,170.8363642692566,2.54563,0.160695,25.126549243927002,1360.0,-0.0152194,226.715680975
