ExplainedVariance,TotalExecTime,ItrTime,MaxKL,MeanKL,NumTrajs,LossAfter,Perplexity,LossBefore,MinReturn,Entropy,AverageReturn,Time,AveragePolicyStd,StdReturn,MaxReturn
0.302811247855,4.932910919189453,5.006516933441162,0.8218,0.131725,20,-0.0657407,15.4937,-0.0322131,0.0,2.74043,345.0,5.006511688232422,0.95435,467.413093526,1300.0
0.932026798811,4.755305767059326,4.840353965759277,0.0839982,0.0271261,20,-0.0160938,15.0025,-0.003667,1000.0,2.70822,1220.0,9.852022409439087,0.939042,146.969384567,1600.0
0.853793192686,4.762084484100342,4.794155597686768,0.168294,0.012393,20,0.000296749,14.9751,0.0106673,0.0,2.70639,1235.0,14.648530960083008,0.938498,356.756219287,1900.0
0.837711574774,5.146829843521118,5.191495180130005,0.214463,0.0521932,20,-0.0114587,15.0551,0.00726716,1100.0,2.71172,1385.0,19.843950271606445,0.940896,373.195659139,2700.0
0.598740683272,4.668940782546997,4.712889671325684,0.275318,0.102898,20,-0.0284439,15.1099,-0.000161197,1200.0,2.71535,2490.0,24.56226420402527,0.942652,846.69947443,4100.0
0.45086927126,4.778358459472656,4.801045179367065,0.327568,0.112338,20,-0.0371731,15.1087,-0.000464834,0.0,2.71527,8105.0,29.372135162353516,0.942592,3333.2379153,14600.0
0.911053027951,4.715496301651001,4.757034778594971,1.10021,0.425836,20,-0.0631275,15.1052,-0.00927442,16700.0,2.71504,18950.0,34.1350302696228,0.94251,1450.0,21400.0
