Entropy,Time,Perplexity,ItrTime,ExplainedVariance,AverageReturn,TotalExecTime,MaxReturn,StdReturn,MeanKL,LossBefore,AveragePolicyStd,MinReturn,NumTrajs,LossAfter,MaxKL
2.56857,11.78398060798645,13.0471,11.783982753753662,1,0.0,11.683497428894043,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,23.71827793121338,13.0471,11.9284987449646,1,0.0,11.796504974365234,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,35.993651390075684,13.0471,12.266667604446411,1,0.0,12.178381443023682,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,48.33726167678833,13.0471,12.337685823440552,1,0.0,12.288632154464722,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,60.02987790107727,13.0471,11.67370057106018,1,0.0,11.526431322097778,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,71.26765298843384,13.0471,11.231691122055054,1,0.0,11.192780256271362,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
2.56857,84.42393231391907,13.0471,13.144032955169678,1,0.0,13.022180795669556,0.0,0.0,0.0,-0.0,0.87453,0.0,20,-0.0,0.0
