AveragePolicyStd,StdReturn,Entropy,MaxReturn,NumTrajs,LossAfter,MaxKL,TotalExecTime,ExplainedVariance,MinReturn,ItrTime,MeanKL,Time,LossBefore,Perplexity,AverageReturn
1.0032,1922.26428984,2.84416,7400.0,20,-0.0201863,0.357919,4.762620210647583,0.307492916807,0.0,4.816136837005615,0.136198,4.816132068634033,0.00892961,17.1872,2670.0
1.00768,3825.68621296,2.85309,13700.0,20,-0.00930168,0.177735,7.376928806304932,0.548666147169,0.0,7.469235897064209,0.0474604,12.28822922706604,0.00486927,17.3413,4175.0
1.00889,3117.60725557,2.85553,10100.0,20,-0.00349452,0.0591169,4.453778505325317,0.45192150424,0.0,4.503944158554077,0.0160816,16.795585870742798,0.00310182,17.3836,5205.0
1.00966,4157.62853079,2.85708,13700.0,20,-0.0158013,0.0195747,7.108189821243286,0.510743680469,0.0,7.157118082046509,0.00408705,23.959577083587646,-0.0128131,17.4106,6175.0
1.00645,4420.68999139,2.85067,13600.0,20,-0.00371505,0.0733484,5.448855876922607,0.513979830622,0.0,5.492845296859741,0.0220911,29.457002639770508,0.00383522,17.2994,6350.0
1.00746,4567.38437183,2.85259,14100.0,20,-0.00444753,0.0312785,4.914823055267334,0.51892669761,0.0,4.945525407791138,0.011784,34.41240406036377,0.000932224,17.3326,6200.0
1.00769,4679.19597794,2.85305,14300.0,20,0.000329897,0.0386635,4.858182430267334,0.564628257749,0.0,4.907886505126953,0.0103898,39.32846999168396,0.00438786,17.3407,5325.0
