LossBefore,Perplexity,Entropy,AverageReturn,TotalExecTime,ItrTime,MaxKL,StdReturn,Time,MinReturn,NumTrajs,MeanKL,LossAfter,AveragePolicyStd,ExplainedVariance,MaxReturn
0.00229283,11.4353,2.4367,242.5,4.573304891586304,4.668620347976685,6.21044,197.341708719,4.668614864349365,0.0,40,1.16529,-0.131157,0.82843,0.429860905393,800.0
0.00722831,11.4615,2.439,80.0,4.463522434234619,4.520728826522827,0.146414,102.95630141,9.1930673122406,0.0,40,0.0252977,-0.00344272,0.827426,0.180066399722,400.0
-0.0116833,11.503,2.44261,115.0,3.8790957927703857,3.9116153717041016,2.62538,113.026545555,13.112498760223389,0.0,40,0.328833,-0.0846075,0.82904,0.246257734259,300.0
0.0261918,11.436,2.43677,335.0,3.906431198120117,3.933245897293091,2.48815,216.275287539,17.049651384353638,0.0,40,0.408351,-0.0657142,0.826799,0.507505882628,1000.0
-0.0325282,11.5868,2.44986,537.5,3.564884901046753,3.6102564334869385,0.909549,373.956882541,20.665013313293457,0.0,40,0.155723,-0.0738232,0.832031,0.337339554673,1500.0
-0.0353316,11.3999,2.4336,692.5,3.536562919616699,3.5956923961639404,0.953106,324.335859874,24.264610767364502,0.0,40,0.20061,-0.090417,0.825115,0.451590618957,1300.0
-0.00852266,11.2002,2.41594,717.5,3.241450548171997,3.284489393234253,1.96713,256.795151823,27.55823016166687,0.0,40,0.348356,-0.0871624,0.818524,0.56420560875,1300.0
