Perplexity,Entropy,StdReturn,MinReturn,MeanKL,AverageReturn,LossAfter,Time,MaxKL,TotalExecTime,ExplainedVariance,NumTrajs,MaxReturn,LossBefore,ItrTime,AveragePolicyStd
17.1021,2.8392,139.55285737,0.0,107.723,55.0,15.9786,11.271934270858765,12735.1,11.115008115768433,0.441265621001,20,500.0,-0.00719357,11.271941661834717,1.00066
16.9795,2.83201,174.355957742,0.0,3.10337,40.0,-1.27596,23.469614028930664,367.185,12.132145404815674,0.180749455884,20,800.0,0.00335692,12.191019535064697,0.997132
17.008,2.83368,43.5889894354,0.0,0.015007,10.0,-0.0113667,35.936903953552246,1.03168,12.375013828277588,0.0913786135381,20,200.0,-0.00826019,12.462356567382812,0.997944
16.9379,2.82956,0.0,0.0,0.0,0.0,-0.0,47.73007678985596,0.0,11.75380563735962,1,20,0.0,-0.0,11.785879135131836,0.995969
16.9379,2.82956,0.0,0.0,0.0,0.0,-0.0,59.1951539516449,0.0,11.424328565597534,1,20,0.0,-0.0,11.45810866355896,0.995969
16.9379,2.82956,21.7944947177,0.0,5.78276,5.0,-1.04257,70.66672587394714,327.253,11.434935569763184,0.0528959248879,20,100.0,-0.000820108,11.463835716247559,0.995969
16.931,2.82915,0.0,0.0,0.0,0.0,-0.0,82.13710284233093,0.0,11.419074296951294,1,20,0.0,-0.0,11.462824821472168,0.99574
