MeanKL,NumTrajs,ExplainedVariance,MaxReturn,MinReturn,LossBefore,Entropy,ItrTime,LossAfter,Perplexity,TotalExecTime,AverageReturn,MaxKL,Time,AveragePolicyStd,StdReturn
0.989694,40,0.340025436084,2500.0,0.0,0.027246,2.40341,4.928913354873657,-0.102073,11.0609,4.830734491348267,1110.0,6.45562,4.928909778594971,0.805297,585.149553533
0.0563915,40,0.86318674595,7500.0,2900.0,-0.01457,2.43066,4.71342134475708,-0.0401702,11.3664,4.664453744888306,5927.5,1.44386,9.64570140838623,0.816828,1139.51469933
0.0254565,40,0.920398219378,7400.0,3600.0,-0.0370177,2.42337,4.784125089645386,-0.056444,11.2839,4.755020618438721,6060.0,1.28044,14.435341596603394,0.813824,717.565328036
0.0378967,40,0.948595511221,7700.0,4800.0,-0.0591535,2.40486,5.605389595031738,-0.0844596,11.0769,5.559450387954712,6672.5,1.76346,20.049795866012573,0.806275,595.39377726
0.0521958,40,0.895877242764,8000.0,2800.0,-0.0576421,2.37529,5.143366575241089,-0.0774602,10.7541,5.1055076122283936,6707.5,0.278542,25.208970308303833,0.794154,1159.17804931
0.121004,40,0.893146585958,8100.0,2300.0,-0.0421179,2.34647,4.654919862747192,-0.0769544,10.4486,4.625708341598511,6720.0,8.87677,29.88381338119507,0.782794,1264.35754437
0.0266929,40,0.930727561004,7600.0,3500.0,-0.0387088,2.32541,4.659791469573975,-0.0546685,10.2308,4.624690294265747,6755.0,2.46874,34.548691511154175,0.774469,689.909414344
