LossAfter,MeanKL,AverageReturn,MaxReturn,Entropy,TotalExecTime,ExplainedVariance,MaxKL,StdReturn,MinReturn,NumTrajs,Time,ItrTime,Perplexity,AveragePolicyStd,LossBefore
-0.00283831,0.0282463,360.0,3100.0,3.08155,19.872241020202637,0.27701802599,2.89773,783.836717691,0.0,20,20.00759267807007,20.007594108581543,21.7921,1.12957,-0.00109115
-0.0102299,0.00252527,340.0,2200.0,3.08046,21.89708399772644,0.340999008212,0.371481,709.506871003,0.0,20,42.16364073753357,22.152921438217163,21.7683,1.12895,-0.00827598
-0.00443766,0.00136093,1075.0,7100.0,3.07632,17.217411756515503,0.281165272199,0.105278,1916.73550601,0.0,20,59.48451328277588,17.316511631011963,21.6785,1.12662,-0.00300254
-0.00280533,0.00770978,375.0,3500.0,3.07482,19.724451780319214,0.316617819258,3.64625,918.082240325,0.0,20,79.33825421333313,19.83760905265808,21.6459,1.12578,-0.000375316
0.0084058,0.000838469,715.0,6200.0,3.07463,17.819552659988403,0.243648257009,0.0638843,1436.75850441,0.0,20,97.3168432712555,17.961953163146973,21.6419,1.12567,0.0102694
-0.00908905,0.00135984,555.0,2700.0,3.07977,21.628937005996704,0.455000651011,0.0776313,900.819071734,0.0,20,119.0403664112091,21.71618914604187,21.7533,1.12857,-0.00720609
0.00261494,0.0010182,265.0,4700.0,3.07616,17.94075655937195,0.228014803991,0.0534329,1025.80456228,0.0,20,137.10107946395874,18.047131299972534,21.675,1.12655,0.00425556
