MaxReturn,MinReturn,NumTrajs,Entropy,MaxKL,ExplainedVariance,StdReturn,MeanKL,AveragePolicyStd,AverageReturn,Perplexity,LossBefore,ItrTime,Time,TotalExecTime,LossAfter
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,4.016014099121094,4.016008615493774,3.945972204208374,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,3.8614344596862793,7.881801128387451,3.8112971782684326,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,3.782266616821289,11.669840574264526,3.741549253463745,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,4.076228141784668,15.757303714752197,4.040761232376099,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,4.024751901626587,19.78587317466736,3.9872498512268066,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,3.780648946762085,23.571372270584106,3.7214224338531494,-0.0
0.0,0.0,40,2.4367,0.0,1,0.0,0.0,0.82843,0.0,11.4353,-0.0,4.323591232299805,27.9017813205719,4.282529354095459,-0.0
