MaxKL,Perplexity,MeanKL,MinReturn,StdReturn,AverageReturn,Entropy,LossAfter,Time,ItrTime,NumTrajs,LossBefore,TotalExecTime,ExplainedVariance,AveragePolicyStd,MaxReturn
0.0,17.2706,0.0,0.0,0.0,0.0,2.849,-0.0,16.78493571281433,16.784941911697388,20,-0.0,16.43290662765503,1,1.00568,0.0
0.0,17.2706,0.0,0.0,0.0,0.0,2.849,-0.0,33.7722442150116,16.968313455581665,20,-0.0,16.677344799041748,1,1.00568,0.0
9.81129,17.2706,0.0940527,0.0,76.6485485838,25.0,2.849,0.0104439,51.18693566322327,17.37748408317566,20,0.00802383,17.169017791748047,0.136253085899,1.00568,300.0
0.0,17.34,0.0,0.0,0.0,0.0,2.85302,-0.0,68.89489793777466,17.693247318267822,20,-0.0,17.459012269973755,1,1.00772,0.0
0.0,17.34,0.0,0.0,0.0,0.0,2.85302,-0.0,85.01003694534302,16.089435577392578,20,-0.0,15.820728778839111,1,1.00772,0.0
0.0896852,17.34,0.00144944,0.0,65.3834841531,15.0,2.85302,0.0104525,101.35977721214294,16.32229256629944,20,0.0111449,16.09149694442749,0.0572907421991,1.00772,300.0
0.752587,17.4369,0.00807811,0.0,108.972473589,25.0,2.85859,0.00650328,117.59210085868835,16.209550619125366,20,0.00886727,15.995534658432007,0.069409230241,1.01053,500.0
