StdReturn,LossBefore,TotalExecTime,MaxReturn,MeanKL,AveragePolicyStd,ExplainedVariance,Time,ItrTime,MaxKL,AverageReturn,LossAfter,Perplexity,NumTrajs,Entropy,MinReturn
2281.53457129,0.0164111,8.794058084487915,7300.0,0.218062,0.949513,0.220506859708,8.889633417129517,8.88964033126831,1.11303,2340.0,-0.00548476,15.3903,20,2.73374,0.0
6195.5952095,-0.00471031,8.873694896697998,21700.0,0.0787307,0.957221,0.705356730516,17.84631896018982,8.95353627204895,0.4897,13940.0,-0.030877,15.645,20,2.75015,2100.0
4915.87988055,-0.00551376,8.85626745223999,20800.0,0.100766,0.956116,0.697213165738,26.74109935760498,8.889047145843506,0.924174,14875.0,-0.0323291,15.6082,20,2.74779,200.0
4760.99779458,-0.0302036,9.002745389938354,21700.0,0.0110375,0.954762,0.83469085158,35.796250104904175,9.049689769744873,0.196288,16630.0,-0.0377013,15.5652,20,2.74504,200.0
6176.44517502,-0.0269281,9.259902715682983,21200.0,0.108617,0.947558,0.75283157363,45.12149691581726,9.304975032806396,0.895549,14995.0,-0.0631889,15.3319,20,2.72994,200.0
7289.7513675,-0.0221759,9.001214504241943,21400.0,0.101534,0.941183,0.75754227857,54.17213034629822,9.04245662689209,0.605531,12945.0,-0.054996,15.1269,20,2.71647,0.0
5604.05879698,-0.0067261,9.15946626663208,21500.0,0.0863996,0.935962,0.830658625638,63.3817355632782,9.19944977760315,0.374806,16395.0,-0.0335997,14.9601,20,2.70538,0.0
